CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting
200490,0,38,Self Enquiry,1,6,Salaried,Female,2
200491,0,43,Company Invited,1,15,Small Business,Male,3
200492,0,48,Self Enquiry,1,6,Salaried,Female,2
200493,0,44,Self Enquiry,2,6,Salaried,Female,2
200494,0,34,Self Enquiry,3,20,Large Business,Female,2
200495,1,27,Self Enquiry,3,8,Small Business,Male,2
200496,0,,Self Enquiry,3,28,Large Business,Male,2
200497,0,44,Self Enquiry,1,9,Salaried,Male,2
200498,0,22,Self Enquiry,1,12,Small Business,Male,3
200499,0,33,Self Enquiry,3,14,Small Business,Male,2
200500,0,32,Self Enquiry,1,15,Salaried,Female,3
200501,0,30,Company Invited,1,9,Small Business,Female,3
200502,0,53,Self Enquiry,3,6,Small Business,Female,2
200503,0,34,Self Enquiry,1,6,Salaried,Male,2
200504,1,45,Company Invited,3,,Salaried,Female,3
200505,0,26,Self Enquiry,1,12,Salaried,Female,3
200506,0,37,Self Enquiry,1,9,Salaried,Male,2
200507,0,29,Self Enquiry,3,9,Small Business,Female,3
200508,0,35,Self Enquiry,1,12,Salaried,Male,2
200509,0,33,Company Invited,1,12,Salaried,Male,1
200510,0,54,Self Enquiry,2,25,Small Business,Male,2
200511,0,36,Self Enquiry,1,15,Small Business,Male,2
200512,0,27,Self Enquiry,1,9,Small Business,Male,2
200513,1,20,Self Enquiry,1,16,Small Business,Male,2
200514,1,33,Company Invited,1,9,Salaried,Male,3
200515,0,35,Company Invited,1,9,Salaried,Male,2
200516,0,23,Self Enquiry,1,10,Small Business,Male,2
200517,0,25,Self Enquiry,3,,Salaried,Male,2
200518,0,,Self Enquiry,3,13,Small Business,Female,2
200519,0,29,Company Invited,1,6,Salaried,Male,3
200520,0,48,Self Enquiry,3,8,Small Business,Male,2
200521,0,27,Company Invited,3,,Small Business,Female,3
200522,0,37,Self Enquiry,1,,Salaried,Male,3
200523,0,50,Self Enquiry,1,34,Small Business,Male,3
200524,0,34,Self Enquiry,1,15,Small Business,Fe Male,2
200525,1,24,Self Enquiry,3,,Salaried,Female,3
200526,0,39,Self Enquiry,1,,Large Business,Female,3
200527,0,32,Self Enquiry,3,16,Small Business,Male,2
200528,1,50,Company Invited,3,14,Large Business,Male,2
200529,0,38,Self Enquiry,1,6,Salaried,Female,2
200530,0,27,Self Enquiry,1,6,Salaried,Female,3
200531,0,32,Self Enquiry,1,9,Salaried,Fe Male,2
200532,0,47,Self Enquiry,3,20,Small Business,Male,2
200533,0,40,Company Invited,3,11,Salaried,Male,2
200534,0,53,Self Enquiry,1,13,Salaried,Male,2
200535,0,41,Self Enquiry,2,16,Salaried,Male,3
200536,0,60,Self Enquiry,3,22,Small Business,Male,2
200537,0,27,Company Invited,1,16,Salaried,Male,2
200538,0,41,Self Enquiry,2,6,Salaried,Male,2
200539,0,,Self Enquiry,3,14,Small Business,Male,2
200540,1,28,Self Enquiry,1,6,Salaried,Female,3
200541,0,36,Company Invited,1,14,Salaried,Female,3
200542,0,38,Self Enquiry,1,6,Salaried,Female,2
200543,0,,Company Invited,1,30,Small Business,Male,2
200544,0,47,Company Invited,3,9,Small Business,Female,2
200545,0,30,Self Enquiry,3,33,Small Business,Male,2
200546,0,29,Self Enquiry,3,16,Salaried,Male,2
200547,1,42,Company Invited,1,25,Small Business,Male,2
200548,0,43,Company Invited,3,21,Salaried,Male,2
200549,0,34,Self Enquiry,1,14,Small Business,Female,3
200550,0,23,Self Enquiry,1,15,Small Business,Male,2
200551,0,39,Self Enquiry,2,9,Salaried,Female,2
200552,0,56,Self Enquiry,1,15,Small Business,Male,2
200553,0,40,Self Enquiry,1,8,Small Business,Female,2
200554,0,27,Self Enquiry,1,13,Small Business,Female,2
200555,0,29,Self Enquiry,3,16,Small Business,Male,2
200556,0,53,Self Enquiry,1,12,Salaried,Male,2
200557,0,35,Company Invited,1,8,Salaried,Female,3
200558,0,32,Company Invited,1,30,Salaried,Male,3
200559,0,38,Self Enquiry,1,8,Small Business,Male,3
200560,0,34,Self Enquiry,1,14,Salaried,Female,2
200561,0,52,Self Enquiry,3,9,Small Business,Male,2
200562,1,33,Self Enquiry,1,6,Salaried,Male,3
200563,0,25,Self Enquiry,3,32,Small Business,Female,2
200564,0,45,Self Enquiry,3,8,Large Business,Male,2
200565,0,,Self Enquiry,1,16,Small Business,Male,3
200566,1,47,Company Invited,3,33,Salaried,Female,3
200567,0,34,Self Enquiry,3,8,Salaried,Male,2
200568,1,55,Self Enquiry,1,8,Small Business,Male,3
200569,0,36,Company Invited,3,14,Salaried,Male,3
200570,0,52,Company Invited,1,,Small Business,Male,2
200571,0,26,,1,,Salaried,Female,3
200572,0,29,,1,,Small Business,Female,3
200573,1,26,Self Enquiry,3,14,Large Business,Male,2
200574,0,34,Self Enquiry,1,6,Salaried,Female,3
200575,0,54,Self Enquiry,1,25,Small Business,Female,3
200576,0,27,,3,,Small Business,Male,2
200577,0,37,Self Enquiry,1,16,Salaried,Female,2
200578,0,38,Company Invited,1,8,Salaried,Female,3
200579,0,34,,1,,Small Business,Female,2
200580,0,35,Self Enquiry,3,14,Salaried,Female,3
200581,0,,Self Enquiry,1,6,Salaried,Male,2
200582,0,40,Company Invited,1,,Small Business,Female,2
200583,0,34,Self Enquiry,3,14,Salaried,Female,3
200584,0,42,Company Invited,1,14,Salaried,Male,3
200585,1,23,Self Enquiry,1,12,Salaried,Male,3
200586,0,24,Company Invited,1,15,Salaried,Male,2
200587,0,52,Self Enquiry,1,17,Salaried,Female,2
200588,0,50,Self Enquiry,1,8,Small Business,Male,3
200589,1,29,Self Enquiry,1,6,Salaried,Female,2
200590,0,33,Self Enquiry,1,13,Small Business,Male,2
200591,1,33,Self Enquiry,3,22,Small Business,Female,3
200592,0,47,Self Enquiry,1,8,Salaried,Female,2
200593,0,36,Self Enquiry,1,6,Salaried,Female,2
200594,0,29,Self Enquiry,1,29,Salaried,Male,2
200595,1,58,Self Enquiry,1,8,Salaried,Male,2
200596,0,35,Self Enquiry,1,6,Salaried,Female,2
200597,0,42,Self Enquiry,1,6,Salaried,Female,2
200598,1,28,,1,,Small Business,Male,2
200599,0,36,Self Enquiry,2,19,Salaried,Male,2
200600,0,32,Self Enquiry,1,10,Salaried,Female,3
200601,0,40,Company Invited,1,22,Small Business,Male,2
200602,0,30,Self Enquiry,1,8,Small Business,Female,2
200603,0,45,Self Enquiry,1,8,Salaried,Female,3
200604,0,42,Self Enquiry,1,,Salaried,Male,3
200605,0,38,Company Invited,1,18,Salaried,Male,2
200606,0,34,Company Invited,1,22,Salaried,Female,3
200607,1,49,Self Enquiry,3,17,Small Business,Female,2
200608,1,55,Self Enquiry,3,8,Small Business,Male,2
200609,0,43,Self Enquiry,1,20,Salaried,Male,3
200610,0,27,Self Enquiry,1,11,Large Business,Male,2
200611,0,35,Self Enquiry,1,13,Salaried,Male,2
200612,0,28,Self Enquiry,3,,Small Business,Female,2
200613,0,,Self Enquiry,2,9,Salaried,Male,2
200614,1,26,Company Invited,1,11,Small Business,Female,2
200615,0,27,Company Invited,1,9,Small Business,Male,2
200616,0,51,Self Enquiry,3,32,Small Business,Female,3
200617,0,44,Self Enquiry,1,10,Small Business,Male,2
200618,0,,Self Enquiry,1,8,Small Business,Male,3
200619,0,,Self Enquiry,3,6,Small Business,Male,2
200620,0,35,Self Enquiry,1,33,Small Business,Female,2
200621,0,36,Self Enquiry,3,6,Salaried,Male,2
200622,0,32,,3,,Salaried,Male,3
200623,0,,Company Invited,1,11,Salaried,Male,3
200624,0,53,Self Enquiry,3,13,Small Business,Female,3
200625,0,45,Self Enquiry,3,15,Small Business,Male,3
200626,0,32,Self Enquiry,1,14,Small Business,Female,3
200627,0,52,Company Invited,1,31,Small Business,Female,2
200628,0,37,Self Enquiry,3,22,Small Business,Male,3
200629,0,28,Self Enquiry,2,14,Small Business,Male,3
200630,0,22,Self Enquiry,1,,Salaried,Male,2
200631,0,44,Self Enquiry,1,14,Salaried,Male,3
200632,0,42,Company Invited,1,8,Small Business,Male,2
200633,0,36,Self Enquiry,2,14,Salaried,Male,3
200634,0,,Self Enquiry,3,9,Salaried,Male,3
200635,0,35,Self Enquiry,1,15,Salaried,Female,3
200636,1,35,Company Invited,1,31,Salaried,Female,3
200637,0,32,Company Invited,1,6,Salaried,Male,3
200638,0,25,Self Enquiry,3,,Small Business,Male,2
200639,0,,Self Enquiry,1,6,Large Business,Female,2
200640,0,24,Company Invited,1,10,Salaried,Male,2
200641,0,32,Company Invited,3,11,Salaried,Male,2
200642,0,38,Self Enquiry,3,15,Small Business,Male,3
200643,0,42,Self Enquiry,1,9,Salaried,Female,3
200644,0,31,Self Enquiry,1,17,Salaried,Male,2
200645,1,29,Self Enquiry,3,6,Small Business,Female,2
200646,0,53,Self Enquiry,3,14,Small Business,Male,3
200647,0,35,Self Enquiry,1,31,Large Business,Male,3
200648,0,37,Company Invited,3,27,Small Business,Female,2
200649,0,53,Self Enquiry,1,29,Salaried,Female,3
200650,0,43,Company Invited,1,6,Salaried,Female,2
200651,0,47,Self Enquiry,3,,Small Business,Female,2
200652,0,37,Company Invited,3,25,Small Business,Male,2
200653,0,50,Company Invited,1,8,Salaried,Male,3
200654,0,39,Self Enquiry,2,8,Salaried,Female,2
200655,0,33,Self Enquiry,2,9,Salaried,Male,2
200656,1,32,Self Enquiry,1,31,Salaried,Male,2
200657,0,29,Self Enquiry,1,13,Small Business,Female,3
200658,0,44,Self Enquiry,1,15,Salaried,Male,3
200659,0,28,Self Enquiry,3,11,Small Business,Male,3
200660,1,58,Company Invited,1,8,Salaried,Male,2
200661,0,43,Self Enquiry,1,,Salaried,Female,2
200662,1,20,Self Enquiry,3,8,Small Business,Female,2
200663,1,21,Self Enquiry,1,24,Salaried,Female,3
200664,0,36,Self Enquiry,1,20,Salaried,Male,3
200665,0,47,Self Enquiry,3,8,Salaried,Female,3
200666,1,,Self Enquiry,1,9,Salaried,Female,2
200667,1,41,Self Enquiry,1,8,Salaried,Female,2
200668,0,28,Self Enquiry,1,15,Small Business,Female,3
200669,1,39,Self Enquiry,1,12,Small Business,Male,3
200670,0,27,Self Enquiry,1,10,Salaried,Female,3
200671,0,34,Self Enquiry,1,16,Salaried,Male,2
200672,0,42,Self Enquiry,3,20,Small Business,Female,3
200673,0,33,Self Enquiry,1,6,Salaried,Male,3
200674,0,58,Self Enquiry,1,11,Large Business,Female,2
200675,0,31,Self Enquiry,3,13,Salaried,Male,2
200676,0,,Self Enquiry,1,27,Salaried,Female,2
200677,0,49,Self Enquiry,1,14,Salaried,Female,2
200678,0,48,Self Enquiry,1,26,Small Business,Male,2
200679,0,31,Company Invited,3,26,Small Business,Female,2
200680,0,36,Self Enquiry,1,,Salaried,Male,3
200681,0,38,Self Enquiry,1,6,Large Business,Female,3
200682,0,32,Company Invited,1,6,Salaried,Female,3
200683,1,25,Self Enquiry,3,25,Small Business,Male,2
200684,0,40,Self Enquiry,3,16,Small Business,Male,3
200685,0,26,Company Invited,3,,Small Business,Male,2
200686,0,41,Self Enquiry,1,,Small Business,Male,2
200687,0,36,Self Enquiry,1,8,Small Business,Male,3
200688,1,19,Self Enquiry,3,27,Salaried,Male,2
200689,1,20,Self Enquiry,1,10,Large Business,Male,2
200690,0,31,Self Enquiry,1,18,Small Business,Female,2
200691,0,,Company Invited,1,15,Small Business,Male,2
200692,0,32,Self Enquiry,1,9,Small Business,Female,3
200693,1,36,Self Enquiry,3,9,Salaried,Male,2
200694,0,33,Self Enquiry,1,6,Salaried,Female,2
200695,1,37,Self Enquiry,3,6,Salaried,Male,2
200696,0,45,Company Invited,1,,Salaried,Male,2
200697,0,29,Company Invited,3,26,Large Business,Female,2
200698,0,35,Self Enquiry,3,,Small Business,Female,2
200699,0,52,Self Enquiry,1,6,Salaried,Male,3
200700,1,58,Self Enquiry,1,8,Large Business,Male,2
200701,0,53,Self Enquiry,3,8,Small Business,Male,2
200702,0,30,Self Enquiry,3,14,Salaried,Male,3
200703,0,38,Company Invited,3,16,Large Business,Female,2
200704,0,35,Self Enquiry,3,9,Salaried,Male,3
200705,0,39,Self Enquiry,3,8,Salaried,Male,2
200706,1,40,Company Invited,3,30,Salaried,Fe Male,3
200707,0,47,Company Invited,1,22,Small Business,Male,3
200708,0,36,Company Invited,3,14,Large Business,Male,2
200709,1,31,Company Invited,1,15,Small Business,Male,2
200710,0,33,Company Invited,3,23,Salaried,Male,2
200711,1,29,Self Enquiry,1,16,Salaried,Female,3
200712,0,,Self Enquiry,1,19,Salaried,Female,2
200713,0,45,Self Enquiry,1,6,Small Business,Female,3
200714,0,50,Self Enquiry,1,6,Small Business,Male,3
200715,0,33,Company Invited,1,6,Salaried,Female,2
200716,0,41,Company Invited,1,15,Small Business,Male,3
200717,0,27,Self Enquiry,1,22,Large Business,Female,2
200718,0,,Company Invited,1,29,Salaried,Male,2
200719,0,,Self Enquiry,3,10,Salaried,Female,2
200720,1,30,Self Enquiry,1,28,Salaried,Female,2
200721,0,50,Self Enquiry,1,30,Salaried,Male,3
200722,0,38,Company Invited,1,16,Small Business,Male,3
200723,0,46,Self Enquiry,1,13,Small Business,Male,3
200724,0,24,,1,,Small Business,Female,2
200725,1,,Self Enquiry,1,20,Salaried,Male,2
200726,0,,Company Invited,1,6,Salaried,Female,3
200727,0,18,Company Invited,1,11,Salaried,Male,3
200728,0,54,Self Enquiry,1,23,Large Business,Female,2
200729,0,35,Self Enquiry,1,31,Small Business,Female,2
200730,0,30,Self Enquiry,1,14,Salaried,Female,3
200731,1,20,Self Enquiry,1,17,Small Business,Female,3
200732,1,30,Company Invited,1,11,Small Business,Female,2
200733,0,26,Self Enquiry,1,8,Small Business,Male,2
200734,0,22,Self Enquiry,1,14,Salaried,Male,3
200735,0,48,Self Enquiry,1,,Salaried,Male,3
200736,0,48,Self Enquiry,1,10,Salaried,Male,3
200737,0,41,Self Enquiry,1,13,Small Business,Female,2
200738,0,39,Self Enquiry,1,6,Salaried,Female,3
200739,0,27,Self Enquiry,1,8,Salaried,Female,2
200740,0,,Self Enquiry,1,16,Salaried,Male,2
200741,0,42,Self Enquiry,3,11,Small Business,Male,2
200742,0,50,Self Enquiry,1,15,Salaried,Male,3
200743,0,59,Self Enquiry,1,8,Salaried,Female,3
200744,1,37,Self Enquiry,1,,Small Business,Female,3
200745,0,55,Company Invited,1,24,Small Business,Male,3
200746,0,41,Company Invited,1,13,Salaried,Female,2
200747,0,38,Self Enquiry,3,9,Salaried,Male,2
200748,1,26,Company Invited,3,35,Small Business,Male,3
200749,1,52,Self Enquiry,3,8,Small Business,Female,2
200750,0,44,Self Enquiry,3,34,Small Business,Female,2
200751,0,50,Company Invited,3,6,Salaried,Female,3
200752,1,36,Self Enquiry,1,22,Salaried,Female,2
200753,0,39,Company Invited,1,28,Small Business,Fe Male,2
200754,0,33,Company Invited,3,14,Salaried,Female,2
200755,0,45,Self Enquiry,3,17,Salaried,Female,2
200756,0,,Company Invited,1,35,Small Business,Female,3
200757,0,34,Self Enquiry,3,6,Small Business,Male,3
200758,0,59,Self Enquiry,3,6,Large Business,Male,3
200759,0,45,Self Enquiry,2,30,Small Business,Male,2
200760,0,53,Company Invited,3,8,Small Business,Female,2
200761,1,36,Self Enquiry,1,,Salaried,Male,2
200762,1,26,Company Invited,1,8,Salaried,Male,2
200763,0,34,Self Enquiry,3,16,Salaried,Female,2
200764,0,28,Self Enquiry,3,16,Small Business,Male,3
200765,0,38,Company Invited,1,9,Salaried,Male,2
200766,0,50,Self Enquiry,1,8,Small Business,Male,3
200767,0,,Self Enquiry,1,9,Salaried,Female,2
200768,0,40,Self Enquiry,3,32,Small Business,Male,3
200769,0,26,Company Invited,1,6,Small Business,Female,3
200770,0,46,Self Enquiry,1,6,Small Business,Male,2
200771,0,54,Self Enquiry,3,8,Salaried,Female,2
200772,0,56,Company Invited,1,15,Small Business,Female,3
200773,0,36,Self Enquiry,1,18,Small Business,Fe Male,2
200774,0,55,Company Invited,1,8,Small Business,Male,2
200775,0,43,Self Enquiry,3,31,Small Business,Male,3
200776,1,20,Company Invited,3,15,Small Business,Female,2
200777,1,21,Self Enquiry,1,16,Salaried,Female,2
200778,0,46,Self Enquiry,1,,Salaried,Female,3
200779,1,51,Self Enquiry,1,10,Salaried,Male,2
200780,1,28,Company Invited,1,30,Large Business,Male,3
200781,0,,Self Enquiry,1,6,Small Business,Male,2
200782,0,30,Self Enquiry,1,26,Salaried,Male,2
200783,0,,Self Enquiry,1,13,Large Business,Female,2
200784,0,38,Self Enquiry,1,23,Salaried,Female,3
200785,0,40,Self Enquiry,1,26,Large Business,Male,3
200786,0,27,Company Invited,1,,Salaried,Male,2
200787,0,55,Company Invited,1,8,Salaried,Male,3
200788,0,,Self Enquiry,1,16,Salaried,Female,2
200789,1,44,Self Enquiry,2,6,Small Business,Male,3
200790,0,33,Self Enquiry,1,11,Salaried,Male,2
200791,1,35,Self Enquiry,3,10,Large Business,Male,2
200792,1,33,Company Invited,1,,Small Business,Female,2
200793,0,28,Self Enquiry,1,21,Salaried,Male,2
200794,0,34,Company Invited,1,9,Salaried,Male,2
200795,0,37,Self Enquiry,3,16,Salaried,Female,2
200796,1,,Self Enquiry,1,10,Large Business,Male,2
200797,1,26,Self Enquiry,1,27,Small Business,Male,2
200798,1,33,Self Enquiry,1,31,Small Business,Male,2
200799,0,42,Self Enquiry,1,8,Small Business,Male,2
200800,1,28,Company Invited,1,6,Small Business,Male,2
200801,1,50,Company Invited,3,,Salaried,Male,2
200802,0,33,Company Invited,3,,Salaried,Female,1
200803,0,34,Company Invited,1,9,Salaried,Male,2
200804,0,48,Company Invited,1,6,Small Business,Male,2
200805,0,45,Company Invited,3,15,Salaried,Female,3
200806,0,52,Self Enquiry,1,13,Salaried,Male,2
200807,0,38,Self Enquiry,3,16,Small Business,Male,3
200808,0,29,Self Enquiry,1,34,Salaried,Female,3
200809,0,28,Self Enquiry,1,9,Small Business,Female,3
200810,0,46,Self Enquiry,3,9,Small Business,Male,2
200811,0,38,Self Enquiry,3,8,Small Business,Male,2
200812,0,43,Company Invited,1,33,Salaried,Female,2
200813,1,39,Company Invited,1,8,Salaried,Male,2
200814,0,40,Self Enquiry,1,20,Small Business,Male,2
200815,0,21,Self Enquiry,1,6,Large Business,Female,3
200816,0,39,Company Invited,1,15,Salaried,Male,3
200817,0,36,Company Invited,1,24,Salaried,Male,3
200818,0,31,Company Invited,3,26,Salaried,Male,3
200819,0,28,Self Enquiry,1,8,Salaried,Male,3
200820,0,35,Company Invited,3,17,Small Business,Male,2
200821,0,49,Self Enquiry,3,14,Large Business,Male,2
200822,0,,Company Invited,1,8,Salaried,Male,3
200823,0,29,Company Invited,1,16,Salaried,Female,3
200824,0,42,Self Enquiry,1,,Small Business,Male,2
200825,0,29,Self Enquiry,1,14,Small Business,Male,3
200826,0,38,Self Enquiry,2,6,Salaried,Male,2
200827,0,28,Company Invited,1,12,Salaried,Male,2
200828,1,18,Company Invited,1,14,Small Business,Male,3
200829,1,33,Self Enquiry,3,15,Small Business,Female,3
200830,0,41,Self Enquiry,1,,Salaried,Male,2
200831,1,31,Company Invited,1,21,Small Business,Male,3
200832,0,37,Self Enquiry,1,31,Small Business,Female,2
200833,0,27,Self Enquiry,1,12,Salaried,Male,2
200834,0,34,Self Enquiry,3,15,Salaried,Female,3
200835,0,35,Self Enquiry,2,,Large Business,Male,3
200836,1,29,Self Enquiry,3,29,Salaried,Female,2
200837,0,40,Company Invited,1,15,Small Business,Fe Male,2
200838,1,42,Company Invited,3,18,Salaried,Male,2
200839,0,42,Self Enquiry,3,10,Small Business,Male,2
200840,0,35,Self Enquiry,1,6,Small Business,Male,2
200841,0,,Self Enquiry,1,30,Small Business,Male,2
200842,1,28,Self Enquiry,1,18,Salaried,Female,3
200843,0,26,,1,,Small Business,Male,2
200844,0,30,Self Enquiry,3,16,Small Business,Male,3
200845,0,40,Company Invited,1,,Small Business,Female,3
200846,0,35,Self Enquiry,1,8,Salaried,Male,2
200847,0,34,Company Invited,1,6,Small Business,Male,3
200848,0,35,Company Invited,1,10,Salaried,Male,2
200849,1,43,Self Enquiry,3,15,Small Business,Female,2
200850,0,32,Company Invited,3,8,Salaried,Female,3
200851,0,56,Self Enquiry,1,10,Large Business,Female,3
200852,0,29,Self Enquiry,1,12,Small Business,Female,2
200853,0,19,Self Enquiry,1,15,Salaried,Male,2
200854,0,45,Self Enquiry,1,,Small Business,Female,2
200855,0,37,Self Enquiry,1,6,Salaried,Female,2
200856,0,20,Self Enquiry,1,9,Salaried,Male,2
200857,1,44,Self Enquiry,1,16,Salaried,Male,3
200858,0,53,Self Enquiry,1,13,Small Business,Female,2
200859,0,29,Self Enquiry,1,21,Salaried,Female,3
200860,1,22,Company Invited,1,9,Salaried,Male,2
200861,0,46,Self Enquiry,3,8,Small Business,Female,3
200862,0,44,Company Invited,1,23,Salaried,Male,3
200863,0,,Self Enquiry,2,8,Salaried,Male,2
200864,1,41,Company Invited,1,11,Salaried,Male,3
200865,0,,Self Enquiry,3,35,Salaried,Male,3
200866,0,40,Company Invited,3,,Small Business,Male,3
200867,0,50,Company Invited,1,8,Small Business,Female,1
200868,0,28,Self Enquiry,1,25,Small Business,Male,3
200869,0,46,Self Enquiry,1,21,Salaried,Male,2
200870,0,35,Self Enquiry,3,23,Salaried,Male,3
200871,1,24,Self Enquiry,1,23,Salaried,Female,3
200872,0,33,Company Invited,3,,Small Business,Female,2
200873,0,36,Self Enquiry,1,12,Salaried,Male,2
200874,0,,Self Enquiry,1,13,Salaried,Male,2
200875,0,44,Self Enquiry,1,,Salaried,Male,2
200876,0,20,Self Enquiry,3,27,Small Business,Male,2
200877,0,46,Self Enquiry,1,8,Large Business,Male,2
200878,0,42,Company Invited,2,8,Small Business,Male,3
200879,0,60,Self Enquiry,3,13,Small Business,Male,2
200880,0,32,Company Invited,1,19,Salaried,Female,3
