CustomerID,DateOfBirth(age),ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Totalvisiting,DateofBirth,Date(birth),Month(birth),Year(birth),TypeofContact(Allias)
200258,1974-01,0,51.0,Self Enquiry,1,6.0,Salaried,3.0,2013-09-23,23,9,2013,SE
200259,1989-01,1,36.0,Company Invited,1,35.0,Small Business,5.0,2014-05-03,3,5,2014,CI
200260,1993-01,0,32.0,Company Invited,1,13.0,Salaried,4.0,2012-01-11,11,1,2012,CI
200261,1987-01,0,38.0,Company Invited,3,8.0,Salaried,3.0,2013-07-28,28,7,2013,CI
200262,1993-01,0,32.0,Self Enquiry,1,8.0,Large Business,3.0,2014-12-27,27,12,2014,SE
200263,1979-01,0,46.0,Self Enquiry,3,8.0,Large Business,5.0,2010-03-01,1,3,2010,SE
200264,1989-01,1,36.0,Self Enquiry,1,8.0,Salaried,4.0,2014-11-25,25,11,2014,SE
200265,1996-01,0,29.0,Self Enquiry,3,8.0,Small Business,4.0,2012-05-07,7,5,2012,SE
200266,1994-01,0,31.0,Self Enquiry,1,29.0,Small Business,4.0,2011-09-06,6,9,2011,SE
200267,1989-01,0,36.0,Company Invited,1,11.0,Salaried,3.0,2012-03-23,23,3,2012,CI
200268,1980-01,0,45.0,Self Enquiry,1,26.0,Small Business,3.0,2014-10-29,29,10,2014,SE
200269,1989-01,0,36.0,Self Enquiry,1,12.0,Salaried,3.0,2012-03-29,29,3,2012,SE
200270,1970-01,0,55.0,Self Enquiry,1,6.0,Small Business,2.0,2011-12-11,11,12,2011,SE
200271,1978-01,1,47.0,Company Invited,1,35.0,Salaried,2.0,2014-09-09,9,9,2014,CI
200272,1997-01,0,28.0,Self Enquiry,1,15.0,Small Business,4.0,2014-11-19,19,11,2014,SE
200273,1988-01,0,37.0,Self Enquiry,3,12.0,Small Business,3.0,2013-05-13,13,5,2013,SE
200274,2004-01,0,21.0,Self Enquiry,1,9.0,Small Business,4.0,2012-12-26,26,12,2012,SE
200275,1988-01,0,37.0,Company Invited,1,6.0,Small Business,1.0,2013-09-27,27,9,2013,CI
200276,1990-01,0,35.0,Self Enquiry,1,28.0,Salaried,4.0,2011-02-20,20,2,2011,SE
200277,1987-01,0,38.0,Self Enquiry,3,13.0,Small Business,2.0,2011-01-15,15,1,2011,SE
200278,1999-01,0,26.0,Company Invited,1,6.0,Salaried,3.0,2010-10-15,15,10,2010,CI
200279,1975-01,0,50.0,Self Enquiry,1,10.0,Salaried,3.0,2010-12-14,14,12,2010,SE
200280,1972-01,0,53.0,Self Enquiry,1,9.0,Small Business,2.0,2012-02-10,10,2,2012,SE
200281,1983-01,0,42.0,Self Enquiry,3,6.0,Salaried,2.0,2014-10-12,12,10,2014,SE
200282,1996-01,0,29.0,Company Invited,3,13.0,Salaried,2.0,2013-08-13,13,8,2013,CI
200283,1970-01,0,55.0,Self Enquiry,1,26.0,Large Business,3.0,2010-05-01,1,5,2010,SE
200284,1999-01,0,26.0,Company Invited,1,13.0,Small Business,3.0,2011-05-10,10,5,2011,CI
200285,1988-01,0,37.0,Self Enquiry,1,6.0,Salaried,3.0,2014-07-25,25,7,2014,SE
200286,1981-01,1,44.0,Company Invited,1,30.0,Salaried,3.0,2015-10-30,30,10,2015,CI
200287,1987-01,0,38.0,Self Enquiry,1,29.0,Salaried,2.0,2011-01-30,30,1,2011,SE
200288,1999-01,1,26.0,Self Enquiry,1,22.0,Small Business,3.0,2011-11-29,29,11,2011,SE
200289,1997-01,0,28.0,Self Enquiry,1,14.0,Salaried,4.0,2014-07-17,17,7,2014,SE
200290,1976-01,0,49.0,Company Invited,1,16.0,Salaried,2.0,2015-09-30,30,9,2015,CI
200291,1989-01,0,36.0,Self Enquiry,1,13.0,Large Business,1.0,2010-03-25,25,3,2010,SE
200292,1994-01,0,31.0,Company Invited,3,11.0,Small Business,3.0,2011-03-16,16,3,2011,CI
200293,1999-01,1,26.0,Self Enquiry,3,10.0,Small Business,3.0,2011-10-14,14,10,2011,SE
200294,1988-01,0,37.0,Company Invited,1,15.0,Small Business,2.0,2013-08-02,2,8,2013,CI
200295,1983-01,0,42.0,Company Invited,3,32.0,Small Business,5.0,2012-03-10,10,3,2012,CI
200296,2007-01,1,18.0,Self Enquiry,1,9.0,Salaried,2.0,2014-02-26,26,2,2014,SE
200297,1990-01,0,35.0,Self Enquiry,3,22.0,Small Business,5.0,2012-06-09,9,6,2012,SE
200298,1989-01,0,36.0,Company Invited,1,24.0,Salaried,2.0,2014-11-30,30,11,2014,CI
200299,1974-01,0,51.0,Self Enquiry,1,8.0,Small Business,2.0,2010-02-10,10,2,2010,SE
200300,1984-01,0,41.0,Self Enquiry,3,8.0,Salaried,2.0,2013-01-17,17,1,2013,SE
200301,2007-01,0,18.0,Self Enquiry,3,16.0,Small Business,5.0,2010-10-25,25,10,2010,SE
200302,1997-01,0,28.0,Self Enquiry,1,22.0,Small Business,5.0,2013-11-17,17,11,2013,SE
200303,1994-01,0,31.0,Self Enquiry,3,13.0,Large Business,3.0,2011-04-11,11,4,2011,SE
200304,1986-01,0,39.0,Self Enquiry,1,6.0,Small Business,2.0,2013-09-22,22,9,2013,SE
200305,1989-01,0,36.0,Company Invited,1,30.0,Salaried,2.0,2012-10-23,23,10,2012,CI
200306,1993-01,0,32.0,Self Enquiry,3,13.0,Salaried,5.0,2014-11-18,18,11,2014,SE
200307,1987-01,0,38.0,Self Enquiry,1,31.0,Salaried,2.0,2012-03-21,21,3,2012,SE
200308,1967-01,0,58.0,Company Invited,1,6.0,Salaried,3.0,2010-06-21,21,6,2010,CI
200309,1994-01,0,31.0,Self Enquiry,1,13.0,Large Business,3.0,2011-10-08,8,10,2011,SE
200310,1994-01,0,31.0,Self Enquiry,2,8.0,Salaried,4.0,2013-03-16,16,3,2013,SE
200311,1980-01,0,45.0,Company Invited,1,13.0,Salaried,5.0,2015-06-24,24,6,2015,CI
200312,1994-01,0,31.0,Self Enquiry,1,8.0,Salaried,3.0,2011-02-28,28,2,2011,SE
200313,1992-01,0,33.0,Company Invited,1,11.0,Salaried,5.0,2013-04-04,4,4,2013,CI
200314,1986-01,0,39.0,Self Enquiry,1,16.0,Small Business,3.0,2011-10-10,10,10,2011,SE
200315,1982-01,0,43.0,Company Invited,1,16.0,Salaried,3.0,2010-05-08,8,5,2010,CI
200316,1976-01,0,49.0,Self Enquiry,1,6.0,Large Business,2.0,2011-11-04,4,11,2011,SE
200317,1973-01,1,52.0,Self Enquiry,1,14.0,Small Business,3.0,2010-05-18,18,5,2010,SE
200318,1998-01,0,27.0,Self Enquiry,1,11.0,Salaried,3.0,2011-08-06,6,8,2011,SE
200319,1993-01,0,32.0,Self Enquiry,3,14.0,Large Business,3.0,2014-05-10,10,5,2014,SE
200320,1998-01,0,27.0,Self Enquiry,3,13.0,Salaried,5.0,2011-08-28,28,8,2011,SE
200321,1994-01,0,31.0,Self Enquiry,3,13.0,Small Business,3.0,2014-09-01,1,9,2014,SE
200322,1993-01,0,32.0,Self Enquiry,1,8.0,Small Business,5.0,2015-01-16,16,1,2015,SE
200323,1989-01,1,36.0,Self Enquiry,1,8.0,Small Business,2.0,2013-02-19,19,2,2013,SE
200324,1995-01,0,30.0,Self Enquiry,1,34.0,Small Business,5.0,2011-07-13,13,7,2011,SE
200325,1994-01,0,31.0,Company Invited,1,13.0,Salaried,3.0,2012-03-29,29,3,2012,CI
200326,1986-01,0,39.0,Company Invited,1,5.0,Small Business,3.0,2014-06-29,29,6,2014,CI
200327,1986-01,1,39.0,Self Enquiry,3,9.0,Small Business,3.0,2011-12-11,11,12,2011,SE
200328,1992-01,0,33.0,Company Invited,3,13.0,Small Business,3.0,2015-10-28,28,10,2015,CI
200329,1978-01,0,47.0,Self Enquiry,1,11.0,Salaried,3.0,2010-07-01,1,7,2010,SE
200330,1982-01,0,43.0,Company Invited,1,16.0,Salaried,2.0,2011-05-11,11,5,2011,CI
200331,1998-01,0,27.0,Company Invited,3,6.0,Small Business,5.0,2014-08-04,4,8,2014,CI
200332,1971-01,0,54.0,Company Invited,1,13.0,Salaried,2.0,2012-03-16,16,3,2012,CI
200333,1982-01,0,43.0,Self Enquiry,1,13.0,Salaried,2.0,2013-03-24,24,3,2013,SE
200334,1989-01,0,36.0,Self Enquiry,1,14.0,Salaried,3.0,2015-11-11,11,11,2015,SE
200335,1985-01,0,40.0,Self Enquiry,3,6.0,Small Business,2.0,2011-01-31,31,1,2011,SE
200336,1996-01,1,29.0,Self Enquiry,1,14.0,Salaried,4.0,2015-07-16,16,7,2015,SE
200337,1989-01,0,36.0,Self Enquiry,1,15.0,Salaried,1.0,2012-10-08,8,10,2012,SE
200338,1995-01,0,30.0,Self Enquiry,3,11.0,Small Business,1.0,2010-09-24,24,9,2010,SE
200339,1998-01,0,27.0,Self Enquiry,3,14.0,Small Business,2.0,2014-10-19,19,10,2014,SE
200340,1988-01,0,37.0,Self Enquiry,1,11.0,Small Business,3.0,2014-04-12,12,4,2014,SE
200341,1987-01,0,38.0,Self Enquiry,1,21.0,Salaried,4.0,2014-12-28,28,12,2014,SE
200342,1994-01,0,31.0,Self Enquiry,1,13.0,Small Business,3.0,2012-08-11,11,8,2012,SE
200343,1996-01,0,29.0,Self Enquiry,3,16.0,Small Business,3.0,2011-10-01,1,10,2011,SE
200344,1990-01,0,35.0,Self Enquiry,1,11.0,Large Business,3.0,2010-05-02,2,5,2010,SE
200345,2002-01,0,23.0,Self Enquiry,1,32.0,Salaried,3.0,2011-10-22,22,10,2011,SE
200346,1984-01,0,41.0,Self Enquiry,1,12.0,Small Business,3.0,2012-02-11,11,2,2012,SE
200347,1978-01,0,47.0,Company Invited,3,10.0,Small Business,3.0,2013-03-06,6,3,2013,CI
200348,1983-01,0,42.0,Self Enquiry,1,29.0,Salaried,2.0,2013-09-25,25,9,2013,SE
200349,1996-01,0,29.0,Company Invited,3,13.0,Salaried,4.0,2011-11-25,25,11,2011,CI
200350,1983-01,0,42.0,Self Enquiry,2,8.0,Large Business,2.0,2015-03-24,24,3,2015,SE
200351,1993-01,0,32.0,Self Enquiry,1,8.0,Small Business,3.0,2012-11-07,7,11,2012,SE
200352,1977-01,0,48.0,Self Enquiry,3,35.0,Small Business,3.0,2012-08-11,11,8,2012,SE
200353,1988-01,0,37.0,Self Enquiry,1,12.0,Small Business,3.0,2011-03-26,26,3,2011,SE
200354,1995-01,0,30.0,Company Invited,3,13.0,Large Business,2.0,2011-03-04,4,3,2011,CI
200355,1999-01,0,26.0,Self Enquiry,3,6.0,Salaried,2.0,2014-12-14,14,12,2014,SE
200356,1983-01,0,42.0,Self Enquiry,1,8.0,Salaried,4.0,2013-10-11,11,10,2013,SE
200357,2004-01,1,21.0,Company Invited,3,6.0,Large Business,3.0,2011-08-07,7,8,2011,CI
200358,1989-01,0,36.0,Company Invited,3,6.0,Small Business,3.0,2015-02-06,6,2,2015,CI
200359,1989-01,0,36.0,Company Invited,3,9.0,Small Business,3.0,2012-11-30,30,11,2012,CI
200360,1968-01,0,57.0,Self Enquiry,1,6.0,Small Business,3.0,2015-01-21,21,1,2015,SE
200361,1985-01,0,40.0,Self Enquiry,1,16.0,Salaried,3.0,2012-03-08,8,3,2012,SE
200362,2004-01,0,21.0,Company Invited,3,15.0,Small Business,2.0,2014-07-26,26,7,2014,CI
200363,1992-01,1,33.0,Self Enquiry,3,11.0,Small Business,2.0,2014-11-12,12,11,2014,SE
200364,1989-01,0,36.0,Self Enquiry,1,16.0,Small Business,4.0,2013-10-17,17,10,2013,SE
200365,1979-01,0,46.0,Company Invited,1,13.0,Small Business,1.0,2014-10-05,5,10,2014,CI
200366,1984-01,1,41.0,Company Invited,3,10.0,Small Business,2.0,2012-03-11,11,3,2012,CI
200367,1975-01,0,50.0,Self Enquiry,1,16.0,Large Business,5.0,2010-09-19,19,9,2010,SE
200368,1985-01,1,40.0,Self Enquiry,3,28.0,Small Business,4.0,2010-08-27,27,8,2010,SE
200369,1994-01,0,31.0,Self Enquiry,1,15.0,Salaried,2.0,2011-11-09,9,11,2011,SE
200370,2004-01,1,21.0,Self Enquiry,3,18.0,Salaried,3.0,2014-02-20,20,2,2014,SE
200371,1996-01,0,29.0,Self Enquiry,1,29.0,Salaried,2.0,2011-05-06,6,5,2011,SE
200372,1990-01,0,35.0,Self Enquiry,1,15.0,Salaried,5.0,2012-03-29,29,3,2012,SE
200373,1989-01,0,36.0,Self Enquiry,1,6.0,Small Business,2.0,2015-12-28,28,12,2015,SE
200374,1997-01,0,28.0,Self Enquiry,3,15.0,Salaried,3.0,2011-07-20,20,7,2011,SE
200375,1976-01,0,49.0,Self Enquiry,1,13.0,Salaried,3.0,2012-09-30,30,9,2012,SE
200376,1974-01,0,51.0,Self Enquiry,3,20.0,Salaried,3.0,2011-11-06,6,11,2011,SE
200377,1989-01,0,36.0,Self Enquiry,1,8.0,Salaried,3.0,2015-06-13,13,6,2015,SE
200378,1991-01,1,34.0,Company Invited,3,25.0,Small Business,5.0,2011-09-22,22,9,2011,CI
200379,1970-01,0,55.0,Self Enquiry,1,8.0,Salaried,4.0,2010-10-14,14,10,2010,SE
200380,2001-01,0,24.0,Self Enquiry,3,13.0,Small Business,5.0,2010-12-16,16,12,2010,SE
200381,1995-01,0,30.0,Self Enquiry,3,8.0,Large Business,5.0,2014-09-30,30,9,2014,SE
200382,1999-01,1,26.0,Company Invited,1,9.0,Large Business,5.0,2011-12-07,7,12,2011,CI
200383,2003-01,0,22.0,Self Enquiry,1,17.0,Small Business,2.0,2014-08-31,31,8,2014,SE
200384,1989-01,0,36.0,Self Enquiry,3,8.0,Small Business,3.0,2014-06-28,28,6,2014,SE
200385,1995-01,1,30.0,Company Invited,1,10.0,Large Business,3.0,2014-06-14,14,6,2014,CI
200386,1988-01,0,37.0,Self Enquiry,1,20.0,Salaried,3.0,2013-12-19,19,12,2013,SE
200387,1985-01,0,40.0,Self Enquiry,3,8.0,Small Business,3.0,2010-04-18,18,4,2010,SE
200388,1983-01,0,42.0,Self Enquiry,1,6.0,Salaried,4.0,2012-05-07,7,5,2012,SE
200389,1989-01,0,36.0,Self Enquiry,1,16.0,Salaried,3.0,2013-10-18,18,10,2013,SE
200390,1982-01,0,43.0,Self Enquiry,1,18.0,Salaried,3.0,2013-04-29,29,4,2013,SE
200391,1989-01,0,36.0,Self Enquiry,1,8.0,Small Business,3.0,2010-05-21,21,5,2010,SE
200392,1971-01,0,54.0,Self Enquiry,1,11.0,Small Business,2.0,2013-02-12,12,2,2013,SE
200393,1991-01,0,34.0,Company Invited,3,10.0,Small Business,3.0,2010-12-23,23,12,2010,CI
200394,1994-01,0,31.0,Self Enquiry,1,13.0,Small Business,2.0,2012-07-06,6,7,2012,SE
200395,1982-01,0,43.0,Company Invited,1,27.0,Small Business,5.0,2011-07-06,6,7,2011,CI
200396,1982-01,0,43.0,Self Enquiry,1,13.0,Salaried,3.0,2011-07-24,24,7,2011,SE
200397,2000-01,0,25.0,Self Enquiry,3,13.0,Salaried,3.0,2014-02-15,15,2,2014,SE
200398,1988-01,0,37.0,Company Invited,1,13.0,Small Business,4.0,2014-01-03,3,1,2014,CI
200399,1994-01,0,31.0,Self Enquiry,1,6.0,Salaried,3.0,2010-07-20,20,7,2010,SE
200400,1986-01,0,39.0,Company Invited,1,6.0,Salaried,3.0,2012-05-07,7,5,2012,CI
200401,1969-01,0,56.0,Company Invited,3,12.0,Salaried,2.0,2011-12-24,24,12,2011,CI
200402,1995-01,0,30.0,Self Enquiry,3,18.0,Large Business,2.0,2014-10-08,8,10,2014,SE
200403,1984-01,0,41.0,Self Enquiry,3,6.0,Small Business,3.0,2013-08-02,2,8,2013,SE
200404,1997-01,0,28.0,Self Enquiry,1,13.0,Small Business,3.0,2011-03-20,20,3,2011,SE
200405,1989-01,1,36.0,Self Enquiry,1,9.0,Small Business,4.0,2014-09-04,4,9,2014,SE
200406,1973-01,0,52.0,Self Enquiry,1,9.0,Small Business,2.0,2014-02-08,8,2,2014,SE
200407,1980-01,0,45.0,Self Enquiry,1,16.0,Salaried,3.0,2011-08-10,10,8,2011,SE
200408,1973-01,0,52.0,Self Enquiry,1,10.0,Salaried,1.0,2015-03-03,3,3,2015,SE
200409,1983-01,0,42.0,Company Invited,1,13.0,Salaried,5.0,2013-03-12,12,3,2013,CI
200410,1995-01,0,30.0,Self Enquiry,1,8.0,Salaried,3.0,2012-12-09,9,12,2012,SE
200411,1965-01,0,60.0,Self Enquiry,1,13.0,Salaried,2.0,2013-08-21,21,8,2013,SE
200412,1979-01,0,46.0,Self Enquiry,1,13.0,Small Business,2.0,2014-09-06,6,9,2014,SE
200413,1983-01,0,42.0,Company Invited,1,13.0,Large Business,2.0,2014-05-11,11,5,2014,CI
200414,2001-01,1,24.0,Self Enquiry,3,6.0,Large Business,5.0,2011-10-20,20,10,2011,SE
200415,1991-01,1,34.0,Company Invited,3,12.0,Small Business,3.0,2015-05-20,20,5,2015,CI
200416,1987-01,0,38.0,Company Invited,1,8.0,Salaried,3.0,2010-04-18,18,4,2010,CI
200417,1985-01,0,40.0,Self Enquiry,3,8.0,Salaried,3.0,2010-06-05,5,6,2010,SE
200418,1999-01,0,26.0,Self Enquiry,1,29.0,Salaried,3.0,2012-06-05,5,6,2012,SE
200419,1995-01,0,30.0,Company Invited,1,9.0,Salaried,3.0,2011-04-18,18,4,2011,CI
200420,1996-01,0,29.0,Self Enquiry,1,9.0,Small Business,5.0,2011-12-09,9,12,2011,SE
200421,1996-01,1,29.0,Self Enquiry,1,31.0,Large Business,5.0,2010-12-10,10,12,2010,SE
200422,2006-01,1,19.0,Self Enquiry,2,8.0,Large Business,3.0,2011-06-15,15,6,2011,SE
200423,1995-01,0,30.0,Company Invited,3,28.0,Salaried,3.0,2015-10-09,9,10,2015,CI
200424,1968-01,0,57.0,Self Enquiry,3,35.0,Small Business,2.0,2013-08-02,2,8,2013,SE
200425,1975-01,0,50.0,Self Enquiry,1,35.0,Salaried,3.0,2015-02-02,2,2,2015,SE
200426,1995-01,0,30.0,Company Invited,1,8.0,Small Business,2.0,2014-05-12,12,5,2014,CI
200427,1965-01,0,60.0,Company Invited,3,34.0,Small Business,3.0,2010-11-27,27,11,2010,CI
200428,1978-01,0,47.0,Self Enquiry,1,8.0,Small Business,4.0,2014-08-12,12,8,2014,SE
200429,1979-01,0,46.0,Self Enquiry,1,8.0,Salaried,2.0,2010-08-06,6,8,2010,SE
200430,1990-01,0,35.0,Self Enquiry,1,28.0,Salaried,2.0,2010-09-21,21,9,2010,SE
200431,1989-01,0,36.0,Self Enquiry,1,14.0,Salaried,2.0,2013-12-16,16,12,2013,SE
200432,1991-01,0,34.0,Self Enquiry,1,8.0,Salaried,3.0,2013-07-21,21,7,2013,SE
200433,1979-01,0,46.0,Self Enquiry,3,16.0,Small Business,4.0,2011-06-09,9,6,2011,SE
200434,1994-01,0,31.0,Self Enquiry,1,15.0,Salaried,3.0,2015-06-22,22,6,2015,SE
200435,1992-01,1,33.0,Self Enquiry,1,21.0,Small Business,2.0,2013-05-15,15,5,2013,SE
200436,1989-01,1,36.0,Self Enquiry,1,16.0,Small Business,2.0,2012-06-21,21,6,2012,SE
200437,1995-01,0,30.0,Self Enquiry,3,13.0,Small Business,2.0,2010-03-18,18,3,2010,SE
200438,1990-01,0,35.0,Self Enquiry,1,22.0,Salaried,4.0,2011-11-26,26,11,2011,SE
200439,1994-01,1,31.0,Company Invited,1,26.0,Salaried,3.0,2014-10-02,2,10,2014,CI
200440,1991-01,1,34.0,Company Invited,2,29.0,Salaried,2.0,2012-07-12,12,7,2012,CI
200441,1983-01,0,42.0,Company Invited,1,11.0,Salaried,3.0,2010-02-04,4,2,2010,CI
200442,1989-01,0,36.0,Company Invited,3,16.0,Small Business,3.0,2013-05-18,18,5,2013,CI
200443,1989-01,1,36.0,Company Invited,1,10.0,Large Business,2.0,2012-02-11,11,2,2012,CI
200444,1989-01,0,36.0,Self Enquiry,3,8.0,Small Business,2.0,2013-09-11,11,9,2013,SE
200445,1970-01,0,55.0,Self Enquiry,3,24.0,Salaried,3.0,2012-03-01,1,3,2012,SE
200446,1984-01,0,41.0,Company Invited,3,16.0,Salaried,3.0,2014-05-25,25,5,2014,CI
200447,1990-01,0,35.0,Self Enquiry,3,13.0,Small Business,2.0,2011-06-16,16,6,2011,SE
200448,1985-01,0,40.0,Self Enquiry,1,12.0,Salaried,5.0,2014-08-27,27,8,2014,SE
200449,1989-01,0,36.0,Company Invited,1,14.0,Salaried,2.0,2013-07-17,17,7,2013,CI
200450,1994-01,0,31.0,Self Enquiry,3,8.0,Salaried,4.0,2012-02-17,17,2,2012,SE
200451,1983-01,0,42.0,Self Enquiry,1,30.0,Small Business,3.0,2013-03-17,17,3,2013,SE
200452,1980-01,0,45.0,Self Enquiry,3,13.0,Salaried,3.0,2015-04-02,2,4,2015,SE
200453,1999-01,1,26.0,Company Invited,2,23.0,Salaried,3.0,2010-05-20,20,5,2010,CI
200454,1996-01,0,29.0,Self Enquiry,1,13.0,Large Business,2.0,2011-06-27,27,6,2011,SE
200455,1992-01,0,33.0,Self Enquiry,1,6.0,Small Business,5.0,2012-05-06,6,5,2012,SE
200456,1994-01,0,31.0,Self Enquiry,3,13.0,Salaried,2.0,2013-09-30,30,9,2013,SE
200457,2007-01,1,18.0,Company Invited,3,11.0,Small Business,5.0,2012-07-19,19,7,2012,CI
200458,1985-01,0,40.0,Company Invited,3,34.0,Salaried,2.0,2010-08-23,23,8,2010,CI
200459,1984-01,0,41.0,Company Invited,1,8.0,Salaried,3.0,2015-03-16,16,3,2015,CI
200460,1999-01,0,26.0,Self Enquiry,3,13.0,Small Business,2.0,2010-12-11,11,12,2010,SE
200461,1990-01,0,35.0,Self Enquiry,3,13.0,Small Business,5.0,2012-10-18,18,10,2012,SE
200462,1991-01,0,34.0,Self Enquiry,3,27.0,Salaried,3.0,2011-05-15,15,5,2011,SE
200463,1999-01,1,26.0,Self Enquiry,1,30.0,Large Business,5.0,2013-02-17,17,2,2013,SE
200464,1988-01,0,37.0,Self Enquiry,1,6.0,Large Business,3.0,2012-12-27,27,12,2012,SE
200465,1979-01,0,46.0,Company Invited,1,24.0,Small Business,2.0,2013-01-16,16,1,2013,CI
200466,1984-01,0,41.0,Self Enquiry,3,8.0,Salaried,4.0,2011-11-28,28,11,2011,SE
200467,1988-01,0,37.0,Company Invited,3,15.0,Small Business,3.0,2012-07-27,27,7,2012,CI
200468,1973-01,0,52.0,Self Enquiry,1,12.0,Large Business,5.0,2015-02-23,23,2,2015,SE
200469,1993-01,1,32.0,Company Invited,3,13.0,Salaried,3.0,2010-09-10,10,9,2010,CI
200470,2001-01,0,24.0,Company Invited,3,30.0,Small Business,3.0,2012-12-31,31,12,2012,CI
200471,1987-01,0,38.0,Self Enquiry,1,16.0,Small Business,5.0,2010-11-01,1,11,2010,SE
200472,1988-01,0,37.0,Self Enquiry,1,6.0,Salaried,4.0,2013-03-03,3,3,2013,SE
200473,1976-01,0,49.0,Self Enquiry,1,24.0,Salaried,3.0,2012-12-30,30,12,2012,SE
200474,2001-01,0,24.0,Self Enquiry,1,29.0,Small Business,3.0,2012-02-10,10,2,2012,SE
200475,1999-01,0,26.0,Self Enquiry,3,34.0,Small Business,3.0,2013-02-28,28,2,2013,SE
200476,2001-01,0,24.0,Self Enquiry,1,23.0,Salaried,4.0,2011-03-20,20,3,2011,SE
200477,1975-01,0,50.0,Company Invited,2,9.0,Small Business,2.0,2012-11-17,17,11,2012,CI
200478,2000-01,0,25.0,Self Enquiry,3,19.0,Small Business,2.0,2015-06-07,7,6,2015,SE
200479,2001-01,1,24.0,Company Invited,1,13.0,Salaried,2.0,2012-06-17,17,6,2012,CI
200480,1995-01,1,30.0,Company Invited,3,18.0,Salaried,3.0,2011-06-27,27,6,2011,CI
200481,1989-01,0,36.0,Self Enquiry,1,6.0,Salaried,2.0,2010-09-20,20,9,2010,SE
200482,1994-01,1,31.0,Self Enquiry,3,19.0,Small Business,2.0,2010-04-14,14,4,2010,SE
200483,1989-01,0,36.0,Self Enquiry,1,31.0,Salaried,3.0,2015-05-08,8,5,2015,SE
200484,1994-01,0,31.0,Self Enquiry,3,12.0,Small Business,5.0,2013-05-28,28,5,2013,SE
200485,1998-01,0,27.0,Self Enquiry,1,12.0,Small Business,4.0,2012-05-05,5,5,2012,SE
200486,1988-01,0,37.0,Self Enquiry,3,8.0,Small Business,4.0,2014-07-05,5,7,2014,SE
200487,2005-01,0,20.0,Self Enquiry,1,6.0,Salaried,2.0,2013-06-15,15,6,2013,SE
200488,1989-01,0,36.0,Self Enquiry,1,8.0,Salaried,2.0,2010-09-28,28,9,2010,SE
200489,1982-01,0,43.0,Self Enquiry,1,12.0,Salaried,2.0,2012-05-03,3,5,2012,SE
200490,1987-01,0,38.0,Self Enquiry,1,6.0,Salaried,3.0,2014-04-23,23,4,2014,SE
200491,1982-01,0,43.0,Company Invited,1,15.0,Small Business,3.0,2010-12-30,30,12,2010,CI
200492,1977-01,0,48.0,Self Enquiry,1,6.0,Salaried,3.0,2014-11-29,29,11,2014,SE
200493,1981-01,0,44.0,Self Enquiry,2,6.0,Salaried,3.0,2014-06-02,2,6,2014,SE
200494,1991-01,0,34.0,Self Enquiry,3,20.0,Large Business,3.0,2013-01-21,21,1,2013,SE
200495,1998-01,1,27.0,Self Enquiry,3,8.0,Small Business,3.0,2014-07-17,17,7,2014,SE
200496,1989-01,0,36.0,Self Enquiry,3,28.0,Large Business,3.0,2012-12-04,4,12,2012,SE
200497,1981-01,0,44.0,Self Enquiry,1,9.0,Salaried,2.0,2012-11-30,30,11,2012,SE
200498,2003-01,0,22.0,Self Enquiry,1,12.0,Small Business,3.0,2015-11-08,8,11,2015,SE
200499,1992-01,0,33.0,Self Enquiry,3,14.0,Small Business,3.0,2013-01-07,7,1,2013,SE
200500,1993-01,0,32.0,Self Enquiry,1,15.0,Salaried,5.0,2012-09-29,29,9,2012,SE
200501,1995-01,0,30.0,Company Invited,1,9.0,Small Business,4.0,2015-10-14,14,10,2015,CI
200502,1972-01,0,53.0,Self Enquiry,3,6.0,Small Business,3.0,2012-03-07,7,3,2012,SE
200503,1991-01,0,34.0,Self Enquiry,1,6.0,Salaried,2.0,2012-12-14,14,12,2012,SE
200504,1980-01,1,45.0,Company Invited,3,13.0,Salaried,3.0,2015-11-04,4,11,2015,CI
200505,1999-01,0,26.0,Self Enquiry,1,12.0,Salaried,3.0,2015-11-04,4,11,2015,SE
200506,1988-01,0,37.0,Self Enquiry,1,9.0,Salaried,2.0,2012-01-08,8,1,2012,SE
200507,1996-01,0,29.0,Self Enquiry,3,9.0,Small Business,3.0,2015-03-15,15,3,2015,SE
200508,1990-01,0,35.0,Self Enquiry,1,12.0,Salaried,2.0,2012-04-29,29,4,2012,SE
200509,1992-01,0,33.0,Company Invited,1,12.0,Salaried,1.0,2013-10-01,1,10,2013,CI
200510,1971-01,0,54.0,Self Enquiry,2,25.0,Small Business,2.0,2010-10-06,6,10,2010,SE
200511,1989-01,0,36.0,Self Enquiry,1,15.0,Small Business,2.0,2015-08-15,15,8,2015,SE
200512,1998-01,0,27.0,Self Enquiry,1,9.0,Small Business,2.0,2014-02-12,12,2,2014,SE
200513,2005-01,1,20.0,Self Enquiry,1,16.0,Small Business,2.0,2011-06-20,20,6,2011,SE
200514,1992-01,1,33.0,Company Invited,1,9.0,Salaried,5.0,2015-12-04,4,12,2015,CI
200515,1990-01,0,35.0,Company Invited,1,9.0,Salaried,3.0,2010-07-16,16,7,2010,CI
200516,2002-01,0,23.0,Self Enquiry,1,10.0,Small Business,3.0,2011-01-23,23,1,2011,SE
200517,2000-01,0,25.0,Self Enquiry,3,13.0,Salaried,2.0,2014-06-28,28,6,2014,SE
