CustomerID,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,Gender,MaritalStatus(Allias)
200304,2.0,Standard,3.0,Married,1.0,0,3,1,Senior Manager,24613.0,Male,MM
200305,3.0,Deluxe,4.0,Divorced,1.0,0,3,0,Manager,20674.0,Female,FD
200306,4.0,Deluxe,3.0,Divorced,2.0,0,3,1,Manager,20484.0,Male,MD
200307,4.0,Standard,4.0,Divorced,4.0,0,3,1,Senior Manager,27061.0,Female,FD
200308,5.0,Deluxe,3.0,Married,3.0,1,2,1,Manager,20660.0,Male,MM
200309,3.0,Basic,3.0,Divorced,1.0,1,4,0,Executive,19821.0,Male,MD
200310,4.0,Deluxe,5.0,Divorced,4.0,0,3,0,Manager,21410.0,Male,MD
200311,3.0,Standard,5.0,Married,2.0,0,2,1,Senior Manager,20210.0,Male,MM
200312,3.0,Basic,3.0,Married,1.0,1,4,1,Executive,17695.0,Male,MM
200313,3.0,Standard,4.0,Divorced,7.0,0,3,1,Senior Manager,26878.0,Female,FD
200314,3.0,Super Deluxe,5.0,Divorced,2.0,1,3,1,AVP,32068.0,Male,MD
200315,3.0,Basic,3.0,Single,1.0,0,5,0,Executive,17455.0,Female,FS
200316,4.0,Super Deluxe,3.0,Single,1.0,1,3,1,AVP,28964.0,Female,FS
200317,4.0,Deluxe,4.0,Divorced,3.0,0,2,1,Manager,19941.0,Male,MD
200318,3.0,Basic,4.0,Single,2.0,1,3,0,Executive,17478.0,Female,FS
200319,4.0,Deluxe,4.0,Divorced,2.0,1,2,1,Manager,20228.0,Female,FD
200320,3.0,Deluxe,3.0,Single,2.0,1,4,1,Manager,22347.0,Male,MS
200321,3.0,Deluxe,3.0,Married,5.0,0,2,0,Manager,22547.0,Male,MM
200322,4.0,Deluxe,3.0,Single,1.0,0,3,1,Manager,20055.0,Female,FS
200323,5.0,Basic,3.0,Divorced,6.0,1,3,1,Executive,18464.0,Male,MD
200324,3.0,Deluxe,3.0,Divorced,2.0,0,3,0,Manager,20775.0,Female,FD
200325,4.0,Standard,3.0,Divorced,2.0,0,2,1,Senior Manager,23943.0,Female,FD
200326,4.0,King,3.0,Divorced,2.0,0,5,1,VP,34272.0,Male,MD
200327,3.0,Deluxe,3.0,Divorced,5.0,1,4,1,Manager,20238.0,Female,FD
200328,4.0,Deluxe,3.0,Single,4.0,0,3,1,Manager,19682.0,Male,MS
200329,3.0,King,3.0,Divorced,5.0,0,2,0,VP,33300.0,Male,MD
200330,4.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,20257.0,Female,FM
200331,3.0,Deluxe,4.0,Divorced,1.0,1,2,0,Manager,21349.0,Male,MD
200332,3.0,Deluxe,3.0,Single,4.0,0,4,1,Manager,19869.0,Female,FS
200333,3.0,Standard,5.0,Divorced,1.0,0,5,1,Senior Manager,24985.0,Female,FD
200334,3.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,18697.0,Male,MD
200335,5.0,Deluxe,3.0,Divorced,3.0,1,3,1,Manager,22457.0,Male,MD
200336,5.0,Basic,5.0,Divorced,2.0,1,3,1,Executive,17119.0,Male,MD
200337,4.0,Basic,3.0,Single,1.0,0,2,1,Executive,22347.0,Male,MS
200338,4.0,Deluxe,3.0,Married,2.0,0,2,0,Manager,21118.0,Female,FM
200339,3.0,Deluxe,4.0,Divorced,2.0,0,2,0,Manager,21214.0,Female,FD
200340,3.0,Deluxe,3.0,Married,1.0,0,3,0,Manager,21347.0,Male,MM
200341,4.0,Standard,3.0,Married,1.0,1,5,1,Senior Manager,26510.0,Male,MM
200342,3.0,Standard,3.0,Unmarried,2.0,1,4,1,Senior Manager,22143.0,Female,FU
200343,4.0,Deluxe,4.0,Married,2.0,1,5,0,Manager,23268.0,Female,FM
200344,3.0,Standard,4.0,Unmarried,1.0,0,3,0,Senior Manager,23095.0,Male,MU
200345,3.0,Basic,3.0,Married,2.0,0,2,1,Executive,17904.0,Male,MM
200346,4.0,Deluxe,4.0,Single,7.0,1,3,1,Manager,21032.0,Male,MS
200347,3.0,Deluxe,3.0,Single,4.0,0,4,0,Manager,17976.0,Male,MS
200348,3.0,Super Deluxe,3.0,Single,3.0,0,3,0,AVP,30992.0,Female,FS
200349,3.0,Deluxe,3.0,Divorced,2.0,0,2,1,Manager,19649.0,Male,MD
200350,3.0,Basic,3.0,Married,1.0,1,4,1,Executive,17696.0,Male,MM
200351,3.0,Basic,4.0,Divorced,2.0,0,4,0,Executive,17370.0,Female,FD
200352,3.0,Standard,3.0,Divorced,4.0,0,4,0,Senior Manager,27504.0,Female,FD
200353,2.0,Deluxe,5.0,Married,5.0,1,3,1,Manager,20974.0,Male,MM
200354,3.0,Deluxe,3.0,Divorced,1.0,1,3,1,Manager,19736.0,Female,FD
200355,3.0,Deluxe,3.0,Divorced,2.0,0,5,1,Manager,20296.0,Male,MD
200356,4.0,Deluxe,3.0,Unmarried,4.0,0,2,0,Manager,21781.0,Male,MU
200357,4.0,Basic,4.0,Single,2.0,1,5,1,Executive,17174.0,Female,FS
200358,3.0,Deluxe,3.0,Unmarried,5.0,0,2,1,Manager,21653.0,Female,FU
200359,4.0,Standard,3.0,Divorced,5.0,0,2,0,Senior Manager,24699.0,Male,MD
200360,3.0,Deluxe,3.0,Divorced,3.0,0,3,1,Manager,21755.0,Male,MD
200361,2.0,Basic,3.0,Divorced,4.0,1,3,0,Executive,17213.0,Female,FD
200362,3.0,Basic,3.0,Single,2.0,0,4,0,Executive,17610.0,Male,MS
200363,3.0,Basic,3.0,Single,2.0,1,2,1,Executive,17851.0,Female,FS
200364,3.0,Basic,5.0,Divorced,7.0,0,2,1,Executive,18452.0,Female,FD
200365,3.0,Deluxe,3.0,Divorced,3.0,0,5,0,Manager,20258.0,Female,FD
200366,3.0,Deluxe,4.0,Unmarried,2.0,0,3,1,Manager,24355.0,Male,MU
200367,4.0,Standard,3.0,Unmarried,7.0,0,5,0,Senior Manager,25496.0,Male,MU
200368,4.0,Deluxe,3.0,Divorced,3.0,1,3,1,Manager,21380.0,Male,MD
200369,4.0,Basic,4.0,Single,1.0,1,3,1,Executive,17657.0,Male,MS
200370,2.0,Basic,4.0,Single,2.0,0,5,0,Executive,17716.0,Female,FS
200371,3.0,Basic,3.0,Single,1.0,0,3,1,Executive,17201.0,Male,MS
200372,4.0,Deluxe,4.0,Unmarried,1.0,0,2,1,Manager,21540.0,Male,MU
200373,3.0,Basic,4.0,Married,2.0,0,3,0,Executive,22347.0,Male,MM
200374,3.0,Deluxe,3.0,Single,2.0,0,3,1,Manager,20253.0,Male,MS
200375,4.0,Standard,3.0,Unmarried,1.0,0,2,1,Senior Manager,25965.0,Male,MU
200376,4.0,Deluxe,3.0,Divorced,5.0,0,3,0,Manager,19936.0,Female,FD
200377,3.0,Basic,3.0,Divorced,5.0,0,5,1,Executive,17543.0,Female,FD
200378,2.0,Deluxe,3.0,Single,1.0,1,2,1,Manager,20304.0,Male,MS
200379,3.0,Super Deluxe,3.0,Single,3.0,1,5,0,AVP,31659.0,Female,FS
200380,3.0,Deluxe,3.0,Married,2.0,1,2,0,Manager,22347.0,Female,FM
200381,3.0,Basic,4.0,Divorced,2.0,0,3,1,Executive,17476.0,Male,MD
200382,3.0,Basic,5.0,Single,1.0,0,3,0,Executive,18102.0,Male,MS
200383,3.0,Basic,4.0,Divorced,2.0,0,2,1,Executive,17244.0,Female,FD
200384,4.0,Standard,3.0,Divorced,2.0,0,2,1,Senior Manager,22596.0,Male,MD
200385,3.0,Basic,3.0,Single,19.0,1,4,1,Executive,17285.0,Male,MS
200386,3.0,Basic,5.0,Married,2.0,0,4,1,Executive,18034.0,Female,FM
200387,3.0,Deluxe,4.0,Married,1.0,0,2,0,Manager,20715.0,Female,FM
200388,3.0,Basic,5.0,Married,4.0,0,3,1,Executive,17576.0,Female,FM
200389,3.0,Deluxe,4.0,Single,3.0,1,5,0,Manager,22347.0,Male,MS
200390,4.0,Super Deluxe,4.0,Married,2.0,0,3,0,AVP,29336.0,Male,MM
200391,4.0,Deluxe,3.0,Divorced,7.0,0,5,1,Manager,18448.0,Female,FD
200392,3.0,King,5.0,Divorced,5.0,0,4,1,VP,34406.0,Male,MD
200393,3.0,Deluxe,3.0,Divorced,1.0,0,2,1,Manager,21538.0,Female,FD
200394,3.0,Deluxe,5.0,Divorced,2.0,0,2,1,Manager,22347.0,Female,FD
200395,3.0,Basic,3.0,Divorced,1.0,0,4,0,Executive,17258.0,Male,MD
200396,3.0,Deluxe,3.0,Married,5.0,1,2,0,Manager,19522.0,Female,FM
200397,4.0,Deluxe,3.0,Single,2.0,1,2,0,Manager,19487.0,Female,FS
200398,3.0,Deluxe,3.0,Divorced,4.0,1,3,1,Manager,22347.0,Female,FD
200399,4.0,Basic,5.0,Divorced,2.0,0,4,0,Executive,17218.0,Male,MD
200400,3.0,King,3.0,Married,2.0,1,3,0,VP,34197.0,Male,MM
200401,2.0,Super Deluxe,5.0,Divorced,1.0,0,3,1,AVP,28212.0,Female,FD
200402,3.0,Deluxe,3.0,Unmarried,1.0,0,2,1,Manager,21577.0,Female,FU
200403,2.0,Standard,5.0,Divorced,2.0,0,3,1,Senior Manager,23392.0,Male,MD
200404,3.0,Deluxe,5.0,Married,2.0,0,2,0,Manager,19558.0,Male,MM
200405,3.0,Basic,5.0,Divorced,6.0,0,5,1,Executive,22347.0,Male,MD
200406,4.0,Standard,3.0,Divorced,3.0,1,2,0,Senior Manager,22969.0,Male,MD
200407,3.0,Basic,3.0,Divorced,4.0,0,5,1,Executive,17654.0,Male,MD
200408,3.0,Super Deluxe,3.0,Divorced,3.0,0,5,1,AVP,31555.0,Female,FD
200409,3.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,19556.0,Female,FM
200410,5.0,Deluxe,3.0,Single,3.0,0,2,0,Manager,21091.0,Female,FS
200411,3.0,King,5.0,Divorced,6.0,0,5,0,VP,34566.0,Female,FD
200412,3.0,Deluxe,3.0,Married,3.0,0,5,0,Manager,19810.0,Female,FM
200413,4.0,Deluxe,3.0,Divorced,1.0,0,3,0,Manager,19523.0,Female,FD
200414,3.0,Basic,4.0,Single,2.0,1,4,1,Executive,18202.0,Female,FS
200415,5.0,Basic,3.0,Married,1.0,0,4,1,Executive,17351.0,Female,FM
200416,3.0,Basic,3.0,Divorced,2.0,1,5,1,Executive,16702.0,Male,MD
200417,3.0,King,3.0,Divorced,1.0,0,3,0,VP,33041.0,Female,FD
200418,3.0,Basic,3.0,Married,2.0,0,3,1,Executive,17886.0,Female,FM
200419,3.0,Basic,3.0,Divorced,5.0,0,3,0,Executive,17097.0,Male,MD
200420,4.0,Standard,3.0,Divorced,2.0,0,2,1,Senior Manager,26935.0,Male,MD
200421,4.0,Basic,4.0,Divorced,6.0,0,3,0,Executive,17546.0,Female,FD
200422,4.0,Basic,3.0,Single,2.0,0,3,1,Executive,17564.0,Male,MS
200423,3.0,Standard,5.0,Divorced,1.0,0,2,1,Senior Manager,23412.0,Female,FD
200424,4.0,Super Deluxe,3.0,Married,4.0,0,3,0,AVP,29118.0,Male,MM
200425,4.0,Super Deluxe,3.0,Divorced,1.0,0,5,1,AVP,32046.0,Male,MD
200426,3.0,Basic,3.0,Single,1.0,0,4,1,Executive,17564.0,Female,FS
200427,4.0,Standard,5.0,Divorced,5.0,0,2,1,Senior Manager,25266.0,Female,FD
200428,3.0,Deluxe,3.0,Married,6.0,0,2,0,Manager,20070.0,Female,FM
200429,3.0,Super Deluxe,3.0,Divorced,7.0,0,5,0,AVP,32861.0,Male,MD
200430,5.0,Basic,3.0,Single,1.0,0,4,1,Executive,22347.0,Male,MS
200431,3.0,Deluxe,3.0,Single,1.0,0,2,1,Manager,22347.0,Female,FS
200432,4.0,Basic,3.0,Married,4.0,0,5,1,Executive,17768.0,Male,MM
200433,4.0,Standard,3.0,Divorced,3.0,1,2,1,Senior Manager,24071.0,Female,FD
200434,3.0,Standard,4.0,Married,2.0,0,3,1,Senior Manager,25648.0,Male,MM
200435,3.0,Standard,3.0,Divorced,1.0,1,5,0,Senior Manager,28610.0,Male,MD
200436,5.0,Basic,3.0,Married,1.0,0,5,0,Executive,18408.0,Male,MM
200437,3.0,Basic,4.0,Single,1.0,0,2,1,Executive,17983.0,Male,MS
200438,3.0,Standard,3.0,Divorced,5.0,1,2,0,Senior Manager,22632.0,Male,MD
200439,3.0,Standard,3.0,Divorced,4.0,0,3,1,Senior Manager,24824.0,Male,MD
200440,3.0,Standard,5.0,Married,1.0,1,3,1,Senior Manager,24950.0,Female,FM
200441,3.0,Basic,3.0,Divorced,5.0,0,3,1,Executive,17093.0,Male,MD
200442,3.0,Standard,3.0,Unmarried,2.0,0,2,1,Senior Manager,24980.0,Male,MU
200443,4.0,Basic,3.0,Single,6.0,0,5,1,Executive,22347.0,Male,MS
200444,3.0,Deluxe,3.0,Divorced,3.0,0,5,1,Manager,22347.0,Female,FD
200445,3.0,Super Deluxe,4.0,Single,4.0,0,2,0,AVP,31835.0,Female,FS
200446,3.0,Deluxe,3.0,Single,1.0,0,2,0,Manager,21230.0,Male,MS
200447,3.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,19717.0,Male,MD
200448,3.0,Super Deluxe,3.0,Unmarried,1.0,0,5,1,AVP,28237.0,Female,FU
200449,3.0,Basic,3.0,Divorced,2.0,0,2,0,Executive,22347.0,Female,FD
200450,3.0,Deluxe,3.0,Unmarried,5.0,1,5,1,Manager,21582.0,Male,MU
200451,3.0,Standard,5.0,Divorced,2.0,1,2,1,Senior Manager,22406.0,Male,MD
200452,3.0,Deluxe,4.0,Divorced,1.0,0,5,1,Manager,19805.0,Male,MD
200453,3.0,Basic,3.0,Married,1.0,1,5,0,Executive,17741.0,Female,FM
200454,3.0,Deluxe,3.0,Married,5.0,0,5,0,Manager,22347.0,Male,MM
200455,2.0,Super Deluxe,3.0,Married,5.0,0,2,0,AVP,31184.0,Female,FM
200456,4.0,Standard,3.0,Married,1.0,0,3,1,Senior Manager,26557.0,Male,MM
200457,3.0,Basic,4.0,Single,2.0,1,4,1,Executive,16878.0,Male,MS
200458,5.0,Standard,5.0,Married,4.0,0,5,1,Senior Manager,25932.0,Male,MM
200459,4.0,Deluxe,3.0,Unmarried,3.0,1,2,0,Manager,21811.0,Female,FU
200460,3.0,Deluxe,3.0,Married,6.0,0,5,1,Manager,22347.0,Male,MM
200461,3.0,Deluxe,3.0,Single,2.0,0,4,0,Manager,19859.0,Female,FS
200462,2.0,Deluxe,3.0,Single,2.0,0,3,1,Manager,20337.0,Male,MS
200463,5.0,Basic,3.0,Single,2.0,1,3,1,Executive,17340.0,Male,MS
200464,3.0,Standard,3.0,Unmarried,5.0,0,5,1,Senior Manager,22491.0,Female,FU
200465,3.0,Standard,3.0,Divorced,6.0,0,3,1,Senior Manager,25527.0,Female,FD
200466,3.0,Super Deluxe,5.0,Divorced,1.0,0,5,1,AVP,31595.0,Female,FD
200467,3.0,Standard,4.0,Married,2.0,0,2,1,Senior Manager,23834.0,Male,MM
200468,3.0,Deluxe,5.0,Married,4.0,1,4,1,Manager,20577.0,Male,MM
200469,2.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,19707.0,Male,MD
200470,3.0,Basic,3.0,Divorced,1.0,0,4,0,Executive,17400.0,Male,MD
200471,3.0,Deluxe,3.0,Divorced,4.0,0,3,1,Manager,24824.0,Female,FD
200472,3.0,Deluxe,4.0,Divorced,7.0,0,2,1,Manager,21447.0,Female,FD
200473,4.0,King,3.0,Married,2.0,1,3,0,VP,34502.0,Male,MM
200474,2.0,Basic,3.0,Divorced,2.0,1,4,0,Executive,17725.0,Male,MD
200475,3.0,Deluxe,4.0,Divorced,2.0,0,3,1,Manager,21272.0,Male,MD
200476,4.0,Basic,4.0,Divorced,2.0,0,3,1,Executive,17127.0,Male,MD
200477,3.0,King,4.0,Divorced,2.0,0,2,1,VP,33200.0,Male,MD
200478,3.0,Basic,3.0,Divorced,2.0,0,3,1,Executive,17096.0,Male,MD
200479,3.0,Basic,3.0,Divorced,2.0,1,4,0,Executive,17886.0,Female,FD
200480,4.0,Basic,5.0,Divorced,2.0,0,5,1,Executive,17033.0,Male,MD
200481,4.0,Basic,3.0,Divorced,2.0,1,2,0,Executive,18622.0,Male,MD
200482,3.0,Deluxe,5.0,Married,3.0,0,2,0,Manager,22347.0,Male,MM
200483,4.0,Deluxe,3.0,Single,5.0,0,2,0,Manager,18681.0,Male,MS
200484,2.0,Deluxe,3.0,Married,5.0,0,5,1,Manager,20460.0,Male,MM
200485,4.0,Basic,3.0,Married,1.0,0,2,1,Executive,17187.0,Female,FM
200486,3.0,Deluxe,3.0,Divorced,5.0,1,3,0,Manager,24602.0,Male,MD
200487,4.0,Basic,4.0,Single,2.0,0,4,1,Executive,17836.0,Female,FS
200488,3.0,Deluxe,3.0,Divorced,2.0,0,2,1,Manager,22347.0,Female,FD
200489,4.0,Super Deluxe,3.0,Married,5.0,1,3,1,AVP,31627.0,Male,MM
200490,3.0,Basic,5.0,Single,4.0,0,2,1,Executive,17619.0,Female,FS
200491,3.0,Deluxe,3.0,Married,4.0,1,3,1,Manager,20679.0,Male,MM
200492,4.0,Super Deluxe,5.0,Divorced,1.0,0,4,0,AVP,30402.0,Female,FD
200493,4.0,Deluxe,3.0,Single,5.0,0,5,1,Manager,20985.0,Female,FS
200494,3.0,Basic,3.0,Married,2.0,1,5,1,Executive,17579.0,Female,FM
200495,3.0,Basic,5.0,Married,1.0,0,5,0,Executive,18041.0,Male,MM
200496,3.0,Basic,3.0,Single,2.0,0,2,1,Executive,18447.0,Male,MS
200497,3.0,King,3.0,Divorced,5.0,1,2,1,VP,34513.0,Male,MD
200498,3.0,Basic,3.0,Divorced,1.0,0,2,1,Executive,17773.0,Male,MD
200499,3.0,Deluxe,3.0,Married,1.0,0,2,1,Manager,22104.0,Male,MM
200500,3.0,Deluxe,3.0,Divorced,2.0,1,5,1,Manager,21322.0,Female,FD
200501,3.0,Basic,3.0,Married,2.0,0,3,1,Executive,17083.0,Female,FM
200502,3.0,Deluxe,5.0,Unmarried,1.0,0,2,1,Manager,23381.0,Female,FU
200503,3.0,Basic,3.0,Divorced,2.0,0,3,1,Executive,17691.0,Male,MD
200504,3.0,Deluxe,5.0,Divorced,3.0,0,2,0,Manager,22347.0,Female,FD
200505,3.0,Basic,3.0,Divorced,2.0,1,2,0,Executive,17659.0,Female,FD
200506,3.0,Standard,3.0,Divorced,2.0,0,2,1,Senior Manager,24434.0,Male,MD
200507,3.0,Deluxe,3.0,Divorced,2.0,0,2,0,Manager,20561.0,Female,FD
200508,5.0,Deluxe,3.0,Unmarried,2.0,0,5,1,Manager,21646.0,Male,MU
200509,3.0,Deluxe,3.0,Married,4.0,0,5,1,Manager,22725.0,Male,MM
200510,3.0,Standard,4.0,Divorced,3.0,0,3,1,Senior Manager,25725.0,Male,MD
200511,4.0,Deluxe,4.0,Married,3.0,1,4,1,Manager,23847.0,Male,MM
200512,4.0,Basic,3.0,Single,1.0,0,2,0,Executive,17045.0,Male,MS
200513,3.0,Basic,3.0,Single,2.0,1,5,0,Executive,16009.0,Male,MS
200514,3.0,Basic,5.0,Single,2.0,1,5,1,Executive,18348.0,Male,MS
200515,4.0,Basic,3.0,Divorced,2.0,0,2,1,Executive,16281.0,Male,MD
200516,2.0,Basic,5.0,Divorced,3.0,0,4,0,Executive,17819.0,Male,MD
200517,2.0,Deluxe,4.0,Divorced,1.0,0,4,0,Manager,19851.0,Male,MD
200518,4.0,Deluxe,3.0,Single,1.0,0,2,1,Manager,22347.0,Female,FS
200519,5.0,Basic,3.0,Married,2.0,0,2,1,Executive,17720.0,Male,MM
200520,2.0,Deluxe,4.0,Divorced,4.0,0,3,1,Manager,23120.0,Male,MD
200521,2.0,Deluxe,3.0,Married,2.0,1,2,1,Manager,19647.0,Female,FM
200522,2.0,Basic,3.0,Single,4.0,0,4,1,Executive,19680.0,Male,MS
200523,2.0,Basic,3.0,Divorced,2.0,1,2,1,Executive,18221.0,Male,MD
200524,4.0,Standard,4.0,Unmarried,2.0,0,2,1,Senior Manager,23621.0,Female,FU
200525,3.0,Deluxe,3.0,Single,1.0,0,2,1,Manager,19577.0,Female,FS
200526,4.0,Deluxe,3.0,Single,2.0,0,2,1,Manager,19553.0,Female,FS
200527,3.0,Deluxe,3.0,Single,2.0,0,4,0,Manager,20396.0,Male,MS
200528,3.0,Deluxe,3.0,Divorced,4.0,1,5,1,Manager,21796.0,Male,MD
200529,2.0,Deluxe,3.0,Unmarried,1.0,0,2,1,Manager,22625.0,Female,FU
200530,3.0,Standard,5.0,Divorced,2.0,0,4,1,Senior Manager,22412.0,Female,FD
200531,3.0,Standard,3.0,Unmarried,4.0,0,2,1,Senior Manager,26159.0,Female,FU
200532,4.0,Deluxe,5.0,Single,3.0,0,2,0,Manager,19960.0,Male,MS
200533,4.0,Standard,5.0,Divorced,6.0,1,5,0,Senior Manager,25475.0,Male,MD
200534,2.0,Super Deluxe,3.0,Divorced,4.0,0,2,0,AVP,29814.0,Male,MD
200535,4.0,King,3.0,Married,4.0,0,2,1,VP,34141.0,Male,MM
200536,3.0,Deluxe,5.0,Single,1.0,0,4,1,Manager,20405.0,Male,MS
200537,3.0,Standard,5.0,Married,2.0,0,3,1,Senior Manager,23793.0,Male,MM
200538,4.0,King,3.0,Divorced,2.0,0,2,1,VP,34189.0,Male,MD
200539,3.0,Basic,4.0,Divorced,1.0,0,2,1,Executive,22347.0,Male,MD
200540,5.0,Basic,4.0,Single,1.0,1,2,1,Executive,17216.0,Female,FS
200541,2.0,Standard,5.0,Divorced,1.0,0,3,0,Senior Manager,26713.0,Female,FD
200542,3.0,Standard,3.0,Unmarried,5.0,1,2,0,Senior Manager,22861.0,Female,FU
200543,5.0,Basic,3.0,Single,3.0,0,3,0,Executive,18708.0,Male,MS
200544,3.0,Super Deluxe,3.0,Married,1.0,1,5,1,AVP,28770.0,Female,FM
200545,3.0,Deluxe,3.0,Married,1.0,0,3,1,Manager,20304.0,Male,MM
200546,3.0,Basic,3.0,Single,2.0,0,4,0,Executive,17642.0,Male,MS
200547,2.0,Basic,3.0,Married,7.0,1,3,1,Executive,17759.0,Male,MM
200548,4.0,Deluxe,3.0,Divorced,4.0,0,5,0,Manager,21804.0,Male,MD
200549,3.0,Deluxe,3.0,Single,4.0,0,4,1,Manager,21142.0,Female,FS
200550,3.0,Basic,5.0,Divorced,2.0,0,3,0,Executive,17500.0,Male,MD
200551,2.0,Deluxe,4.0,Divorced,1.0,0,2,1,Manager,21389.0,Female,FD
200552,3.0,Super Deluxe,3.0,Divorced,1.0,0,4,0,AVP,26103.0,Male,MD
200553,4.0,Basic,3.0,Single,1.0,1,3,1,Executive,17342.0,Female,FS
200554,4.0,Deluxe,5.0,Unmarried,1.0,0,3,1,Manager,21811.0,Female,FU
200555,3.0,Basic,4.0,Married,2.0,0,2,0,Executive,17297.0,Male,MM
200556,3.0,Deluxe,3.0,Single,3.0,0,5,1,Manager,17450.0,Male,MS
200557,3.0,Deluxe,5.0,Married,3.0,0,4,0,Manager,20093.0,Female,FM
200558,3.0,Deluxe,3.0,Divorced,2.0,0,4,1,Manager,20309.0,Male,MD
200559,3.0,Basic,3.0,Divorced,7.0,1,4,0,Executive,18057.0,Male,MD
200560,3.0,Deluxe,5.0,Married,4.0,0,5,1,Manager,20121.0,Female,FM
200561,4.0,Super Deluxe,5.0,Divorced,2.0,0,5,1,AVP,31856.0,Male,MD
200562,3.0,Basic,3.0,Single,2.0,1,3,1,Executive,17686.0,Male,MS
200563,3.0,Deluxe,3.0,Single,2.0,0,4,0,Manager,21180.0,Female,FS
200564,5.0,Deluxe,3.0,Unmarried,1.0,0,5,0,Manager,21632.0,Male,MU
200565,2.0,Basic,3.0,Single,2.0,0,2,1,Executive,18505.0,Male,MS
200566,1.0,Deluxe,3.0,Unmarried,5.0,1,4,1,Manager,21397.0,Female,FU
200567,3.0,Deluxe,3.0,Single,2.0,0,5,0,Manager,21274.0,Male,MS
200568,3.0,King,5.0,Divorced,6.0,1,2,1,VP,34859.0,Male,MD
200569,4.0,Standard,5.0,Unmarried,2.0,0,2,0,Senior Manager,22587.0,Male,MU
200570,3.0,Basic,3.0,Divorced,1.0,0,3,1,Executive,22347.0,Male,MD
200571,5.0,Basic,3.0,Married,4.0,0,4,1,Executive,22347.0,Female,FM
200572,3.0,Deluxe,3.0,Divorced,5.0,0,2,1,Manager,22347.0,Female,FD
200573,4.0,Deluxe,5.0,Single,7.0,0,3,1,Manager,20326.0,Male,MS
200574,1.0,Basic,3.0,Single,3.0,0,2,0,Executive,18280.0,Female,FS
200575,3.0,Deluxe,5.0,Married,1.0,1,3,0,Manager,20485.0,Female,FM
200576,3.0,Deluxe,3.0,Divorced,1.0,0,3,0,Manager,22347.0,Male,MD
200577,3.0,Basic,5.0,Married,1.0,1,3,1,Executive,17782.0,Female,FM
200578,1.0,Deluxe,5.0,Single,7.0,1,2,1,Manager,20980.0,Female,FS
200579,4.0,Basic,5.0,Single,2.0,0,2,1,Executive,22347.0,Female,FS
200580,3.0,Basic,3.0,Divorced,2.0,0,3,0,Executive,17572.0,Female,FD
200581,5.0,Basic,3.0,Divorced,4.0,0,4,1,Executive,22347.0,Male,MD
200582,1.0,Deluxe,4.0,Divorced,2.0,0,3,0,Manager,22347.0,Female,FD
200583,3.0,Deluxe,5.0,Divorced,6.0,0,2,1,Manager,21500.0,Female,FD
200584,3.0,King,3.0,Married,2.0,0,5,0,VP,33430.0,Male,MM
200585,1.0,Basic,5.0,Divorced,2.0,1,3,1,Executive,16601.0,Male,MD
200586,4.0,Basic,4.0,Married,2.0,0,5,1,Executive,17694.0,Male,MM
200587,3.0,Deluxe,3.0,Divorced,1.0,0,2,1,Manager,18149.0,Female,FD
200588,3.0,Super Deluxe,3.0,Divorced,6.0,0,2,0,AVP,32639.0,Male,MD
200589,4.0,Basic,5.0,Divorced,2.0,1,2,0,Executive,17319.0,Female,FD
200590,3.0,Standard,3.0,Divorced,1.0,0,4,0,Senior Manager,26691.0,Male,MD
200591,3.0,Deluxe,5.0,Single,6.0,0,3,1,Manager,20324.0,Female,FS
200592,3.0,Super Deluxe,3.0,Divorced,2.0,1,4,1,AVP,31752.0,Female,FD
200593,3.0,Deluxe,4.0,Divorced,1.0,0,5,0,Manager,20228.0,Female,FD
200594,1.0,Basic,3.0,Divorced,2.0,0,2,1,Executive,17700.0,Male,MD
200595,3.0,King,4.0,Single,1.0,1,3,1,VP,34246.0,Male,MS
200596,1.0,Basic,3.0,Single,4.0,0,3,0,Executive,17506.0,Female,FS
200597,4.0,Deluxe,3.0,Divorced,1.0,1,3,0,Manager,21062.0,Female,FD
200598,3.0,Basic,3.0,Single,7.0,0,3,0,Executive,22347.0,Male,MS
200599,3.0,Basic,4.0,Divorced,5.0,0,3,1,Executive,17143.0,Male,MD
200600,4.0,Deluxe,3.0,Divorced,2.0,0,4,1,Manager,21162.0,Female,FD
200601,4.0,Deluxe,3.0,Single,7.0,0,5,1,Manager,20094.0,Male,MS
200602,4.0,Deluxe,3.0,Unmarried,6.0,1,2,1,Manager,21877.0,Female,FU
200603,4.0,Basic,3.0,Single,2.0,0,3,1,Executive,17274.0,Female,FS
200604,3.0,Deluxe,4.0,Divorced,2.0,0,3,1,Manager,22347.0,Male,MD
200605,4.0,Deluxe,5.0,Married,3.0,0,5,1,Manager,21288.0,Male,MM
200606,4.0,Basic,3.0,Single,2.0,0,5,1,Executive,17553.0,Female,FS
200607,3.0,Standard,3.0,Divorced,2.0,0,4,0,Senior Manager,22654.0,Female,FD
200608,3.0,Deluxe,3.0,Single,5.0,0,2,0,Manager,20160.0,Male,MS
