CustomerID,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
200416,3,Basic,3,Divorced,2,1,5,1,1,Executive,16702
200417,3,King,3,Divorced,1,0,3,0,0,VP,33041
200418,3,Basic,3,Married,2,0,3,1,1,Executive,17886
200419,3,Basic,3,Divorced,5,0,3,0,1,Executive,17097
200420,4,Standard,3,Divorced,2,0,2,1,2,Senior Manager,26935
200421,4,Basic,4,Divorced,6,0,3,0,2,Executive,17546
200422,4,Basic,3,Single,2,0,3,1,1,Executive,17564
200423,3,Standard,5,Divorced,1,0,2,1,0,Senior Manager,23412
200424,4,Super Deluxe,3,Married,4,0,3,0,0,AVP,29118
200425,4,Super Deluxe,3,Divorced,1,0,5,1,1,AVP,32046
200426,3,Basic,3,Single,1,0,4,1,0,Executive,17564
200427,4,Standard,5,Divorced,5,0,2,1,0,Senior Manager,25266
200428,3,Deluxe,3,Married,6,0,2,0,1,Manager,20070
200429,3,Super Deluxe,3,Divorced,7,0,5,0,0,AVP,32861
200430,5,Basic,3,Single,1,0,4,1,0,Executive,
200431,3,Deluxe,3,Single,1,0,2,1,0,Manager,
200432,4,Basic,3,Married,4,0,5,1,0,Executive,17768
200433,4,Standard,3,Divorced,3,1,2,1,1,Senior Manager,24071
200434,3,Standard,4,Married,2,0,3,1,1,Senior Manager,25648
200435,3,Standard,3,Divorced,1,1,5,0,0,Senior Manager,28610
200436,5,Basic,3,Married,1,0,5,0,0,Executive,18408
200437,3,Basic,4,Single,1,0,2,1,0,Executive,17983
200438,3,Standard,3,Divorced,5,1,2,0,1,Senior Manager,22632
200439,3,Standard,3,Divorced,4,0,3,1,0,Senior Manager,24824
200440,3,Standard,5,Married,1,1,3,1,0,Senior Manager,24950
200441,3,Basic,3,Divorced,5,0,3,1,0,Executive,17093
200442,3,Standard,3,Unmarried,2,0,2,1,1,Senior Manager,24980
200443,4,Basic,3,Single,6,0,5,1,0,Executive,
200444,3,Deluxe,3,Divorced,3,0,5,1,0,Manager,
200445,3,Super Deluxe,4,Single,4,0,2,0,1,AVP,31835
200446,3,Deluxe,3,Single,1,0,2,0,1,Manager,21230
200447,3,Deluxe,3,Divorced,1,0,3,1,0,Manager,19717
200448,3,Super Deluxe,3,Unmarried,1,0,5,1,2,AVP,28237
200449,3,Basic,3,Divorced,2,0,2,0,0,Executive,
200450,3,Deluxe,3,Unmarried,5,1,5,1,1,Manager,21582
200451,3,Standard,5,Divorced,2,1,2,1,1,Senior Manager,22406
200452,3,Deluxe,4,Divorced,1,0,5,1,0,Manager,19805
200453,3,Basic,3,Married,1,1,5,0,1,Executive,17741
200454,3,Deluxe,3,Married,5,0,5,0,0,Manager,
200455,2,Super Deluxe,3,Married,5,0,2,0,2,AVP,31184
200456,4,Standard,3,Married,1,0,3,1,0,Senior Manager,26557
200457,3,Basic,4,Single,2,1,4,1,2,Executive,16878
200458,5,Standard,5,Married,4,0,5,1,0,Senior Manager,25932
200459,4,Deluxe,3,Unmarried,3,1,2,0,0,Manager,21811
200460,3,Deluxe,3,Married,6,0,5,1,0,Manager,
200461,3,Deluxe,3,Single,2,0,4,0,2,Manager,19859
200462,2,Deluxe,3,Single,2,0,3,1,0,Manager,20337
200463,5,Basic,3,Single,2,1,3,1,2,Executive,17340
200464,3,Standard,3,Unmarried,5,0,5,1,1,Senior Manager,22491
200465,3,Standard,3,Divorced,6,0,3,1,0,Senior Manager,25527
200466,3,Super Deluxe,5,Divorced,1,0,5,1,1,AVP,31595
200467,3,Standard,4,Married,2,0,2,1,0,Senior Manager,23834
200468,3,Deluxe,5,Married,4,1,4,1,2,Manager,20577
200469,2,Deluxe,3,Divorced,1,0,3,1,1,Manager,19707
200470,3,Basic,3,Divorced,1,0,4,0,1,Executive,17400
200471,3,Deluxe,3,Divorced,4,0,3,1,2,Manager,24824
200472,3,Deluxe,4,Divorced,7,0,2,1,1,Manager,21447
200473,4,King,3,Married,2,1,3,0,1,VP,34502
200474,2,Basic,3,Divorced,2,1,4,0,1,Executive,17725
200475,3,Deluxe,4,Divorced,2,0,3,1,0,Manager,21272
200476,4,Basic,4,Divorced,2,0,3,1,1,Executive,17127
200477,3,King,4,Divorced,2,0,2,1,0,VP,33200
200478,3,Basic,3,Divorced,2,0,3,1,0,Executive,17096
200479,3,Basic,3,Divorced,2,1,4,0,0,Executive,17886
200480,4,Basic,5,Divorced,2,0,5,1,0,Executive,17033
200481,4,Basic,3,Divorced,2,1,2,0,0,Executive,18622
200482,3,Deluxe,5,Married,3,0,2,0,0,Manager,
200483,4,Deluxe,3,Single,5,0,2,0,1,Manager,18681
200484,2,Deluxe,3,Married,5,0,5,1,2,Manager,20460
200485,4,Basic,3,Married,1,0,2,1,1,Executive,17187
200486,3,Deluxe,3,Divorced,5,1,3,0,1,Manager,24602
200487,4,Basic,4,Single,2,0,4,1,0,Executive,17836
200488,3,Deluxe,3,Divorced,2,0,2,1,0,Manager,
200489,4,Super Deluxe,3,Married,5,1,3,1,0,AVP,31627
200490,3,Basic,5,Single,4,0,2,1,1,Executive,17619
200491,3,Deluxe,3,Married,4,1,3,1,0,Manager,20679
200492,4,Super Deluxe,5,Divorced,1,0,4,0,1,AVP,30402
200493,4,Deluxe,3,Single,5,0,5,1,1,Manager,20985
200494,3,Basic,3,Married,2,1,5,1,1,Executive,17579
200495,3,Basic,5,Married,1,0,5,0,1,Executive,18041
200496,3,Basic,3,Single,2,0,2,1,1,Executive,18447
200497,3,King,3,Divorced,5,1,2,1,0,VP,34513
200498,3,Basic,3,Divorced,1,0,2,1,0,Executive,17773
200499,3,Deluxe,3,Married,1,0,2,1,1,Manager,22104
200500,3,Deluxe,3,Divorced,2,1,5,1,2,Manager,21322
200501,3,Basic,3,Married,2,0,3,1,1,Executive,17083
200502,3,Deluxe,5,Unmarried,1,0,2,1,1,Manager,23381
200503,3,Basic,3,Divorced,2,0,3,1,0,Executive,17691
200504,3,Deluxe,5,Divorced,3,0,2,0,0,Manager,
200505,3,Basic,3,Divorced,2,1,2,0,0,Executive,17659
200506,3,Standard,3,Divorced,2,0,2,1,0,Senior Manager,24434
200507,3,Deluxe,3,Divorced,2,0,2,0,0,Manager,20561
200508,5,Deluxe,3,Unmarried,2,0,5,1,0,Manager,21646
200509,3,Deluxe,3,Married,4,0,5,1,0,Manager,22725
200510,3,Standard,4,Divorced,3,0,3,1,0,Senior Manager,25725
200511,4,Deluxe,4,Married,3,1,4,1,0,Manager,23847
200512,4,Basic,3,Single,1,0,2,0,0,Executive,17045
200513,3,Basic,3,Single,2,1,5,0,0,Executive,16009
200514,3,Basic,5,Single,2,1,5,1,2,Executive,18348
200515,4,Basic,3,Divorced,2,0,2,1,1,Executive,16281
200516,2,Basic,5,Divorced,3,0,4,0,1,Executive,17819
200517,2,Deluxe,4,Divorced,1,0,4,0,0,Manager,19851
200518,4,Deluxe,3,Single,1,0,2,1,1,Manager,
200519,5,Basic,3,Married,2,0,2,1,0,Executive,17720
200520,2,Deluxe,4,Divorced,4,0,3,1,0,Manager,23120
200521,2,Deluxe,3,Married,2,1,2,1,2,Manager,19647
200522,2,Basic,3,Single,4,0,4,1,1,Executive,19680
200523,2,Basic,3,Divorced,2,1,2,1,2,Executive,18221
200524,4,Standard,4,Unmarried,2,0,2,1,1,Senior Manager,23621
200525,3,Deluxe,3,Single,1,0,2,1,0,Manager,19577
200526,4,Deluxe,3,Single,2,0,2,1,0,Manager,19553
200527,3,Deluxe,3,Single,2,0,4,0,1,Manager,20396
200528,3,Deluxe,3,Divorced,4,1,5,1,0,Manager,21796
200529,2,Deluxe,3,Unmarried,1,0,2,1,1,Manager,22625
200530,3,Standard,5,Divorced,2,0,4,1,2,Senior Manager,22412
200531,3,Standard,3,Unmarried,4,0,2,1,1,Senior Manager,26159
200532,,Deluxe,5,Single,3,0,2,0,1,Manager,19960
200533,4,Standard,5,Divorced,6,1,5,0,1,Senior Manager,25475
200534,2,Super Deluxe,3,Divorced,4,0,2,0,0,AVP,29814
200535,4,King,3,Married,4,0,2,1,0,VP,34141
200536,3,Deluxe,5,Single,1,0,4,1,0,Manager,20405
200537,3,Standard,5,Married,2,0,3,1,0,Senior Manager,23793
200538,4,King,3,Divorced,2,0,2,1,1,VP,34189
200539,3,Basic,4,Divorced,1,0,2,1,0,Executive,
200540,5,Basic,4,Single,1,1,2,1,0,Executive,17216
200541,2,Standard,5,Divorced,1,0,3,0,0,Senior Manager,26713
200542,3,Standard,3,Unmarried,5,1,2,0,1,Senior Manager,22861
200543,5,Basic,3,Single,3,0,3,0,1,Executive,18708
200544,3,Super Deluxe,3,Married,1,1,5,1,1,AVP,28770
200545,3,Deluxe,3,Married,1,0,3,1,0,Manager,20304
200546,3,Basic,3,Single,2,0,4,0,0,Executive,17642
200547,2,Basic,3,Married,7,1,3,1,1,Executive,17759
200548,4,Deluxe,3,Divorced,4,0,5,0,1,Manager,21804
200549,3,Deluxe,3,Single,4,0,4,1,1,Manager,21142
200550,3,Basic,5,Divorced,2,0,3,0,1,Executive,17500
200551,2,Deluxe,4,Divorced,1,0,2,1,0,Manager,21389
200552,3,Super Deluxe,3,Divorced,1,0,4,0,0,AVP,26103
200553,4,Basic,3,Single,1,1,3,1,1,Executive,17342
200554,4,Deluxe,5,Unmarried,1,0,3,1,0,Manager,21811
200555,3,Basic,4,Married,2,0,2,0,1,Executive,17297
200556,3,Deluxe,3,Single,3,0,5,1,0,Manager,17450
200557,3,Deluxe,5,Married,3,0,4,0,0,Manager,20093
200558,3,Deluxe,3,Divorced,2,0,4,1,0,Manager,20309
200559,3,Basic,3,Divorced,7,1,4,0,0,Executive,18057
200560,3,Deluxe,5,Married,4,0,5,1,0,Manager,20121
200561,4,Super Deluxe,5,Divorced,2,0,5,1,0,AVP,31856
200562,3,Basic,3,Single,2,1,3,1,0,Executive,17686
200563,3,Deluxe,3,Single,2,0,4,0,0,Manager,21180
200564,5,Deluxe,3,Unmarried,1,0,5,0,0,Manager,21632
200565,2,Basic,3,Single,2,0,2,1,1,Executive,18505
200566,1,Deluxe,3,Unmarried,5,1,4,1,2,Manager,21397
200567,3,Deluxe,3,Single,2,0,5,0,0,Manager,21274
200568,3,King,5,Divorced,6,1,2,1,,VP,34859
200569,4,Standard,5,Unmarried,2,0,2,0,2,Senior Manager,22587
200570,3,Basic,3,Divorced,1,0,3,1,0,Executive,
200571,5,Basic,3,Married,4,0,4,1,2,Executive,
200572,3,Deluxe,3,Divorced,5,0,2,1,0,Manager,
200573,4,Deluxe,5,Single,7,0,3,1,1,Manager,20326
200574,1,Basic,3,Single,3,0,2,0,0,Executive,18280
200575,3,Deluxe,5,Married,1,1,3,0,0,Manager,20485
200576,3,Deluxe,3,Divorced,1,0,3,0,1,Manager,
200577,3,Basic,5,Married,1,1,3,1,1,Executive,17782
200578,1,Deluxe,5,Single,7,1,2,1,2,Manager,20980
200579,4,Basic,5,Single,2,0,2,1,1,Executive,
200580,3,Basic,3,Divorced,2,0,3,0,0,Executive,17572
200581,5,Basic,3,Divorced,4,0,4,1,0,Executive,
200582,1,Deluxe,4,Divorced,2,0,3,0,1,Manager,
200583,3,Deluxe,5,Divorced,6,0,2,1,0,Manager,21500
200584,3,King,3,Married,2,0,5,0,1,VP,33430
200585,1,Basic,5,Divorced,2,1,3,1,2,Executive,16601
200586,4,Basic,4,Married,2,0,5,1,0,Executive,17694
200587,3,Deluxe,3,Divorced,1,0,2,1,1,Manager,18149
200588,3,Super Deluxe,3,Divorced,6,0,2,0,1,AVP,32639
200589,4,Basic,5,Divorced,2,1,2,0,0,Executive,17319
200590,3,Standard,3,Divorced,1,0,4,0,0,Senior Manager,26691
200591,3,Deluxe,5,Single,6,0,3,1,0,Manager,20324
200592,3,Super Deluxe,3,Divorced,2,1,4,1,0,AVP,31752
200593,3,Deluxe,4,Divorced,1,0,5,0,0,Manager,20228
200594,1,Basic,3,Divorced,2,0,2,1,1,Executive,17700
200595,3,King,4,Single,1,1,3,1,1,VP,34246
200596,1,Basic,3,Single,4,0,3,0,0,Executive,17506
200597,4,Deluxe,3,Divorced,1,1,3,0,1,Manager,21062
200598,3,Basic,3,Single,7,0,3,0,0,Executive,
200599,3,Basic,4,Divorced,5,0,3,1,0,Executive,17143
200600,4,Deluxe,3,Divorced,2,0,4,1,0,Manager,21162
200601,4,Deluxe,3,Single,7,0,5,1,1,Manager,20094
200602,4,Deluxe,3,Unmarried,6,1,2,1,1,Manager,21877
200603,4,Basic,3,Single,2,0,3,1,1,Executive,17274
200604,3,Deluxe,4,Divorced,2,0,3,1,1,Manager,
200605,4,Deluxe,5,Married,3,0,5,1,0,Manager,21288
200606,4,Basic,3,Single,2,0,5,1,1,Executive,17553
200607,3,Standard,3,Divorced,2,0,4,0,1,Senior Manager,22654
200608,3,Deluxe,3,Single,5,0,2,0,1,Manager,20160
200609,3,Super Deluxe,5,Divorced,7,0,5,1,0,AVP,32159
200610,4,Standard,3,Married,2,1,3,0,0,Senior Manager,27808
200611,3,Standard,3,Unmarried,4,0,3,0,0,Senior Manager,25221
200612,3,Deluxe,4,Divorced,2,1,3,1,0,Manager,19779
200613,3,Basic,3,Divorced,1,0,2,1,1,Executive,
200614,4,Basic,3,Divorced,2,1,2,0,1,Executive,17366
200615,3,Basic,3,Divorced,2,0,2,1,0,Executive,16706
200616,3,Super Deluxe,3,Divorced,3,0,3,0,1,AVP,31307
200617,3,Deluxe,4,Single,1,0,2,1,0,Manager,20933
200618,1,Basic,5,Single,1,0,2,1,2,Executive,18424
200619,1,Deluxe,5,Married,2,0,4,0,0,Manager,
200620,4,Basic,5,Single,2,0,4,1,1,Executive,17559
200621,3,Deluxe,3,Divorced,2,1,3,1,1,Manager,21201
200622,3,Deluxe,3,Married,3,0,2,0,0,Manager,
200623,4,Basic,3,Married,1,0,5,0,0,Executive,
200624,4,Standard,3,Divorced,1,1,2,0,0,Senior Manager,25934
200625,3,Standard,5,Married,5,1,2,1,0,Senior Manager,25761
200626,1,Deluxe,3,Divorced,6,0,3,1,2,Manager,20175
200627,4,Super Deluxe,3,Divorced,4,0,5,0,1,AVP,28826
200628,4,Deluxe,3,Married,5,0,5,1,2,Manager,21334
200629,,Basic,3,Married,2,0,2,0,1,Executive,19936
200630,4,Deluxe,3,Divorced,7,0,2,1,0,Manager,19775
200631,1,Basic,3,Divorced,3,1,3,1,2,Executive,17818
200632,3,Basic,3,Single,6,1,2,0,1,Executive,17515
200633,4,Basic,5,Divorced,1,0,2,1,2,Executive,17342
200634,3,Deluxe,5,Divorced,2,1,4,1,0,Manager,
200635,4,Standard,3,Divorced,2,1,4,1,1,Senior Manager,25685
200636,3,Basic,4,Married,2,1,3,0,0,Executive,17022
200637,3,Basic,3,Married,1,0,5,0,0,Executive,17314
200638,4,Deluxe,5,Divorced,2,0,3,1,1,Manager,
200639,3,Basic,5,Divorced,3,0,4,1,0,Executive,18580
200640,4,Basic,3,Divorced,1,0,3,0,0,Executive,18162
200641,3,Deluxe,4,Divorced,2,0,3,1,1,Manager,21524
200642,4,Basic,4,Divorced,1,0,4,0,0,Executive,17899
200643,1,Deluxe,3,Divorced,3,1,5,0,0,Manager,20231
200644,3,Basic,3,Divorced,4,1,3,1,1,Executive,17356
200645,4,Basic,3,Married,7,1,2,0,1,Executive,17800
200646,3,Super Deluxe,3,Divorced,6,0,3,0,2,AVP,26836
200647,4,Standard,4,Divorced,4,0,3,1,1,Senior Manager,25903
200648,3,Basic,3,Divorced,6,0,2,1,1,Executive,17973
200649,3,Super Deluxe,3,Single,7,0,5,1,1,AVP,29275
200650,3,Deluxe,3,Divorced,5,0,2,1,1,Manager,20562
200651,3,Deluxe,3,Divorced,1,1,2,1,0,Manager,19537
200652,3,Standard,4,Unmarried,2,1,5,0,0,Senior Manager,22642
200653,3,Super Deluxe,5,Married,2,0,5,1,2,AVP,32924
200654,4,Deluxe,3,Divorced,1,0,3,0,0,Manager,20204
200655,3,Basic,4,Married,4,1,5,0,1,Executive,17277
200656,3,Basic,3,Single,2,1,5,1,0,Executive,17795
200657,4,Basic,3,Married,7,0,5,1,0,Executive,17532
200658,3,Basic,5,Divorced,2,1,3,1,0,Executive,17559
200659,3,Deluxe,3,Single,2,0,3,1,0,Manager,19908
200660,4,Basic,3,Married,1,1,2,0,0,Executive,17380
200661,3,Deluxe,4,Married,5,0,3,1,0,Manager,19765
200662,4,Basic,3,Single,2,0,4,0,1,Executive,17044
200663,3,Basic,3,Single,2,0,3,1,1,Executive,17693
200664,3,Deluxe,3,Divorced,1,1,5,1,2,Manager,21586
200665,4,Basic,3,Single,2,1,2,1,0,Executive,18294
200666,3,Deluxe,3,Divorced,1,1,5,1,1,Manager,
200667,5,Basic,3,Married,5,1,3,0,0,Executive,17778
200668,3,Basic,3,Married,6,0,3,1,1,Executive,17377
200669,3,Basic,5,Divorced,1,1,2,1,1,Executive,17404
200670,3,Basic,3,Single,2,0,2,1,1,Executive,17318
200671,3,Basic,4,Married,2,0,2,1,0,Executive,17008
200672,4,Deluxe,3,Single,1,0,3,0,0,Manager,21244
200673,4,Basic,5,Single,4,1,4,0,0,Executive,17799
200674,4,Standard,4,Married,3,1,5,1,1,Senior Manager,25552
200675,4,Basic,3,Divorced,4,0,4,1,1,Executive,17329
200676,3,Deluxe,3,Divorced,2,1,3,0,1,Manager,
200677,3,Standard,4,Divorced,5,0,4,0,0,Senior Manager,22403
200678,3,Basic,3,Divorced,5,0,2,0,0,Executive,17259
200679,3,Deluxe,3,Divorced,2,0,2,1,0,Manager,21932
200680,3,Basic,3,Single,3,0,3,0,2,Executive,19678
200681,3,Standard,5,Divorced,2,0,4,1,2,Senior Manager,28582
200682,4,Basic,4,Divorced,7,0,3,1,0,Executive,17332
200683,4,Basic,4,Divorced,2,1,2,0,0,Executive,17413
200684,4,Standard,4,Married,3,0,4,1,1,Senior Manager,24705
200685,4,Deluxe,5,Single,2,0,3,1,1,Manager,
200686,3,Basic,5,Single,3,1,4,1,0,Executive,19721
200687,3,Basic,3,Single,5,0,5,1,0,Executive,17519
200688,4,Basic,4,Single,2,1,2,0,1,Executive,17121
200689,3,Basic,5,Single,2,0,3,1,1,Executive,17973
200690,3,Deluxe,3,Divorced,1,1,4,0,1,Manager,20855
200691,3,Basic,4,Married,1,1,4,0,1,Executive,18617
200692,3,Deluxe,5,Divorced,2,0,2,1,1,Manager,21725
200693,4,Standard,3,Divorced,2,1,2,1,0,Senior Manager,25325
200694,4,Deluxe,3,Unmarried,1,0,4,0,0,Manager,21949
200695,4,Standard,3,Divorced,6,0,2,1,1,Senior Manager,25609
200696,3,Deluxe,4,Divorced,2,0,4,1,1,Manager,
200697,3,Basic,3,Divorced,2,0,3,0,1,Executive,17157
200698,3,Deluxe,3,Divorced,2,0,4,1,0,Manager,19601
200699,3,Super Deluxe,3,Divorced,3,0,2,1,1,AVP,32099
200700,3,Basic,3,Single,5,0,2,1,1,Executive,17479
200701,3,Super Deluxe,3,Married,7,0,3,1,0,AVP,29852
200702,3,Standard,3,Married,6,0,3,1,0,Senior Manager,22264
200703,3,Deluxe,3,Single,2,1,3,0,1,Manager,20666
200704,3,Standard,3,Married,7,0,5,0,1,Senior Manager,22823
200705,1,Standard,3,Unmarried,1,0,2,1,1,Senior Manager,22880
200706,1,Super Deluxe,4,Unmarried,5,1,3,1,2,AVP,28194
200707,1,Deluxe,3,Married,2,1,2,0,0,Manager,20067
200708,3,Deluxe,3,Married,5,0,3,1,0,Manager,20079
200709,4,Basic,5,Single,1,1,3,1,0,Executive,17321
200710,3,Super Deluxe,3,Single,2,0,3,1,1,AVP,32444
200711,4,Basic,5,Single,7,1,5,1,1,Executive,17404
200712,3,Basic,3,Single,4,0,3,1,0,Executive,18452
200713,3,Basic,3,Married,4,0,5,0,1,Executive,17270
200714,3,Super Deluxe,3,Married,1,0,5,0,2,AVP,32399
200715,1,Deluxe,4,Divorced,2,1,3,0,1,Manager,20488
200716,3,King,3,Married,3,0,4,1,2,VP,34419
200717,3,Basic,4,Divorced,1,0,2,1,0,Executive,17811
200718,3,Deluxe,5,Divorced,2,1,2,1,0,Manager,18633
200719,3,Deluxe,3,Single,2,1,3,1,1,Manager,
200720,3,Basic,3,Divorced,5,1,2,0,1,Executive,17132
200721,3,Super Deluxe,3,Divorced,4,1,4,0,0,AVP,28973
200722,3,Basic,3,Divorced,1,0,5,0,2,Executive,17684
200723,3,Standard,3,Married,7,0,2,0,2,Senior Manager,25845
200724,4,Deluxe,3,Married,2,0,3,1,1,Manager,
200725,4,Basic,4,Married,2,1,5,1,1,Executive,
200726,3,Deluxe,5,Divorced,2,0,5,1,2,Manager,
200727,3,Basic,3,Single,2,0,2,1,1,Executive,16051
200728,3,Standard,3,Divorced,1,0,5,1,0,Senior Manager,25739
200729,3,Standard,3,Married,2,1,3,1,1,Senior Manager,25388
200730,1,Standard,5,Divorced,1,1,2,0,2,Senior Manager,26416
200731,4,Basic,5,Single,2,1,3,0,1,Executive,17600
200732,3,Basic,4,Single,1,0,3,0,0,Executive,17422
200733,1,Deluxe,3,Divorced,2,0,3,1,1,Manager,20472
200734,5,Basic,5,Divorced,2,0,2,1,0,Executive,17451
200735,4,Deluxe,3,Single,3,0,2,0,0,Manager,
200736,4,Standard,3,Unmarried,1,0,5,1,1,Senior Manager,25999
200737,,Deluxe,3,Single,7,0,3,1,0,Manager,20003
200738,4,Super Deluxe,3,Divorced,2,0,3,0,1,AVP,27742
200739,3,Deluxe,3,Divorced,1,0,5,0,1,Manager,
200740,3,Basic,3,Married,2,0,5,1,0,Executive,
200741,3,King,3,Divorced,7,0,4,0,1,VP,33303
200742,3,Basic,3,Divorced,5,0,5,1,0,Executive,17380
200743,4,Super Deluxe,3,Single,4,1,5,0,2,AVP,28726
200744,5,Deluxe,4,Divorced,6,0,4,1,0,Manager,19777
200745,3,Deluxe,4,Divorced,4,1,5,1,2,Manager,21385
200746,5,King,3,Married,2,0,4,1,,VP,34973
200747,3,Deluxe,3,Unmarried,1,1,3,1,1,Manager,21861
200748,,Deluxe,5,Single,1,0,3,0,0,Manager,19969
200749,5,King,3,Divorced,2,0,3,1,,VP,34845
200750,1,Super Deluxe,3,Divorced,4,1,2,1,1,AVP,28320
200751,3,Deluxe,3,Divorced,1,0,2,1,1,Manager,21347
200752,1,Basic,5,Single,2,0,2,1,0,Executive,17743
200753,3,Standard,5,Unmarried,2,1,5,1,0,Senior Manager,25880
200754,4,Basic,3,Single,1,0,2,1,1,Executive,17342
200755,3,Super Deluxe,3,Divorced,4,0,4,1,1,AVP,32650
200756,3,Basic,3,Single,1,0,3,1,0,Executive,
200757,1,Deluxe,3,Married,1,0,5,1,2,Manager,24725
200758,3,Standard,3,Divorced,4,1,2,0,1,Senior Manager,26904
200759,3,Basic,4,Single,2,0,4,0,0,Executive,17177
200760,4,Standard,4,Divorced,3,0,2,0,1,Senior Manager,22525
200761,3,Deluxe,3,Married,1,0,4,0,0,Manager,19834
200762,3,Basic,5,Divorced,7,1,5,1,0,Executive,17042
200763,3,Basic,3,Divorced,2,1,2,0,1,Executive,17220
200764,3,Basic,4,Divorced,2,0,5,1,1,Executive,16052
200765,3,Basic,3,Divorced,4,0,3,1,1,Executive,17821
200766,3,King,3,Divorced,3,1,2,1,1,VP,34237
200767,3,Deluxe,4,Single,4,0,4,1,0,Manager,
200768,3,Deluxe,5,Divorced,2,0,2,1,1,Manager,23396
200769,4,Basic,3,Married,2,0,2,1,0,Executive,17007
200770,3,King,3,Married,1,0,5,1,1,VP,34627
200771,4,Standard,3,Divorced,7,0,5,1,0,Senior Manager,25686
200772,3,Basic,3,Divorced,3,0,2,0,0,Executive,17942
200773,4,Standard,3,Unmarried,1,0,2,1,0,Senior Manager,23858
200774,4,Super Deluxe,5,Single,1,0,3,1,1,AVP,31756
200775,4,Standard,3,Married,6,0,4,1,1,Senior Manager,25798
200776,3,Basic,3,Single,2,1,4,0,0,Executive,17323
200777,4,Basic,5,Single,2,0,3,1,0,Executive,16416
200778,4,Deluxe,5,Married,1,1,2,1,2,Manager,19615
200779,3,Basic,3,Divorced,1,1,2,1,1,Executive,17461
200780,4,Standard,5,Unmarried,2,0,2,0,0,Senior Manager,23722
200781,4,Basic,5,Divorced,2,0,3,0,1,Executive,
200782,3,Deluxe,5,Divorced,1,0,4,1,0,Manager,24957
200783,1,Basic,3,Divorced,2,0,3,1,1,Executive,18376
200784,4,Standard,3,Divorced,1,0,2,0,2,Senior Manager,23823
200785,3,Standard,3,Divorced,5,0,3,1,1,Senior Manager,25322
200786,5,Basic,3,Divorced,2,0,2,1,1,Executive,19621
200787,3,Standard,4,Divorced,4,0,2,1,1,Senior Manager,25976
200788,3,Deluxe,3,Single,4,0,4,1,1,Manager,18660
200789,4,Standard,5,Divorced,1,0,4,1,0,Senior Manager,25482
200790,4,Standard,3,Married,5,0,3,0,0,Senior Manager,22119
200791,3,Standard,5,Unmarried,1,1,4,1,1,Senior Manager,24582
200792,4,Deluxe,3,Single,2,0,5,1,0,Manager,19508
200793,3,Basic,3,Married,2,0,4,1,1,Executive,17207
200794,3,Deluxe,3,Unmarried,1,0,2,1,0,Manager,22756
200795,4,Deluxe,3,Married,3,1,4,0,0,Manager,21694
200796,3,Basic,3,Divorced,2,1,3,1,0,Executive,18691
200797,3,Basic,3,Married,2,0,5,1,1,Executive,17377
200798,4,Basic,4,Single,5,1,4,0,0,Executive,17313
200799,3,Super Deluxe,5,Divorced,1,0,3,1,1,AVP,32665
200800,4,Basic,4,Married,2,0,4,0,0,Executive,17596
200801,3,Deluxe,3,Single,4,1,2,0,0,Manager,19728
200802,3,Deluxe,4,Divorced,1,0,4,1,0,Manager,
200803,4,Basic,3,Divorced,4,0,2,1,0,Executive,17979
200804,1,Super Deluxe,3,Single,3,0,2,0,0,AVP,31885
200805,4,Deluxe,3,Divorced,2,0,3,0,0,Manager,20593
200806,3,Standard,4,Unmarried,1,0,3,1,1,Senior Manager,25445
200807,4,Standard,3,Married,1,1,3,1,0,Senior Manager,23740
200808,3,Basic,3,Married,5,0,5,0,1,Executive,17514
200809,3,Standard,4,Married,1,0,4,0,0,Senior Manager,22655
200810,3,Super Deluxe,3,Divorced,4,0,2,1,0,AVP,32465
200811,3,Standard,4,Unmarried,1,0,4,1,0,Senior Manager,22351
200812,3,Standard,5,Divorced,1,0,4,0,0,Senior Manager,25820
200813,3,Super Deluxe,3,Married,1,0,3,1,0,AVP,27169
200814,4,King,3,Single,2,0,3,1,1,VP,34626
200815,4,Basic,4,Single,2,1,5,0,2,Executive,17070
200816,3,Deluxe,4,Unmarried,21,0,2,1,0,Manager,21782
200817,3,Deluxe,3,Unmarried,3,0,3,1,0,Manager,22779
200818,1,Basic,3,Divorced,1,0,5,1,1,Executive,17791
200819,4,Basic,4,Divorced,1,0,2,0,2,Executive,18201
200820,,Deluxe,3,Married,2,0,5,0,0,Manager,19968
200821,4,Super Deluxe,4,Divorced,7,0,4,1,0,AVP,28120
200822,3,Deluxe,3,Single,3,0,4,1,2,Manager,
200823,3,Basic,4,Married,1,0,5,1,0,Executive,18291
200824,5,Deluxe,3,Single,5,0,3,1,0,Manager,
200825,4,Deluxe,3,Divorced,2,1,3,0,0,Manager,20056
200826,1,Basic,3,Divorced,2,0,4,1,0,Executive,17844
200827,4,Basic,3,Married,2,1,4,1,0,Executive,17703
200828,3,Basic,3,Single,2,0,5,0,0,Executive,16904
200829,3,Deluxe,5,Unmarried,1,1,3,0,1,Manager,23224
200830,3,Basic,3,Divorced,4,1,3,1,0,Executive,19766
200831,3,Basic,3,Divorced,2,0,4,1,2,Executive,17610
200832,4,Deluxe,3,Married,1,0,3,0,1,Manager,20731
