CustomerID,DateOfBirth(age),ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Totalvisiting,DateofBirth,Date(birth),Month(birth),Year(birth),TypeofContact(Allias),NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,Gender,MaritalStatus(Allias)
200142,1987-01,0,38.0,Self Enquiry,1,9.0,Large Business,2.0,2010-04-20,20,4,2010,SE,3.0,Deluxe,3.0,Single,4.0,1,5,0,Manager,1000.0,Female,FS
200143,1995-01,0,30.0,Self Enquiry,1,24.0,Salaried,3.0,2011-02-25,25,2,2011,SE,3.0,Basic,3.0,Single,2.0,0,2,1,Executive,17632.0,Female,FS
200144,1993-01,0,32.0,Company Invited,3,13.0,Small Business,3.0,2011-02-19,19,2,2011,CI,5.0,Deluxe,3.0,Married,1.0,0,2,0,Manager,19668.0,Male,MM
200145,1995-01,0,30.0,Self Enquiry,1,11.0,Large Business,3.0,2013-01-27,27,1,2013,SE,3.0,Basic,5.0,Married,6.0,0,5,1,Executive,18204.0,Female,FM
200146,1995-01,0,30.0,Self Enquiry,1,8.0,Small Business,2.0,2011-04-22,22,4,2011,SE,4.0,Basic,3.0,Single,1.0,0,4,0,Executive,17720.0,Male,MS
200147,1984-01,0,41.0,Company Invited,1,16.0,Salaried,3.0,2015-08-20,20,8,2015,CI,4.0,Super Deluxe,5.0,Married,5.0,0,2,1,AVP,32181.0,Male,MM
200148,1984-01,0,41.0,Self Enquiry,1,15.0,Salaried,5.0,2014-06-21,21,6,2014,SE,3.0,Basic,5.0,Divorced,3.0,0,2,0,Executive,17238.0,Male,MD
200149,2006-01,0,19.0,Self Enquiry,1,9.0,Small Business,5.0,2014-01-24,24,1,2014,SE,3.0,Basic,4.0,Single,2.0,0,3,1,Executive,16483.0,Female,FS
200150,1985-01,0,40.0,Company Invited,1,32.0,Small Business,2.0,2013-06-29,29,6,2013,CI,3.0,Deluxe,4.0,Married,2.0,0,2,1,Manager,20605.0,Female,FM
200151,1990-01,0,35.0,Self Enquiry,3,6.0,Small Business,5.0,2015-10-22,22,10,2015,SE,3.0,Standard,4.0,Divorced,2.0,0,4,1,Senior Manager,22295.0,Male,MD
200152,1972-01,0,53.0,Self Enquiry,3,12.0,Small Business,2.0,2010-02-20,20,2,2010,SE,3.0,Deluxe,3.0,Divorced,3.0,1,5,0,Manager,17306.0,Male,MD
200153,1980-01,0,45.0,Self Enquiry,1,15.0,Salaried,2.0,2014-01-08,8,1,2014,SE,3.0,Deluxe,4.0,Married,1.0,0,4,1,Manager,17348.0,Male,MM
200154,1993-01,0,32.0,Company Invited,3,14.0,Small Business,3.0,2010-06-28,28,6,2010,CI,3.0,Standard,3.0,Unmarried,2.0,0,4,1,Senior Manager,23998.0,Female,FU
200155,1996-01,0,29.0,Company Invited,1,13.0,Large Business,3.0,2015-02-13,13,2,2015,CI,3.0,Deluxe,3.0,Divorced,2.0,0,3,0,Manager,22347.0,Male,MD
200156,1974-01,0,51.0,Self Enquiry,1,13.0,Small Business,3.0,2013-02-07,7,2,2013,SE,4.0,Deluxe,3.0,Divorced,3.0,0,3,1,Manager,21132.0,Male,MD
200157,1967-01,0,58.0,Self Enquiry,1,15.0,Small Business,3.0,2012-09-21,21,9,2012,SE,4.0,Basic,4.0,Divorced,5.0,1,2,1,Executive,18346.0,Female,FD
200158,1985-01,0,40.0,Self Enquiry,3,10.0,Small Business,3.0,2010-05-21,21,5,2010,SE,4.0,Standard,3.0,Divorced,1.0,0,2,1,Senior Manager,25855.0,Male,MD
200159,1991-01,0,34.0,Company Invited,3,8.0,Small Business,5.0,2012-11-27,27,11,2012,CI,3.0,Basic,3.0,Divorced,7.0,0,5,1,Executive,17231.0,Female,FD
200160,2003-01,0,22.0,Self Enquiry,1,25.0,Small Business,4.0,2015-06-08,8,6,2015,SE,3.0,Basic,3.0,Divorced,2.0,0,2,0,Executive,17323.0,Male,MD
200161,1998-01,0,27.0,Company Invited,1,15.0,Small Business,2.0,2010-11-02,2,11,2010,CI,3.0,Basic,4.0,Married,7.0,0,3,0,Executive,17024.0,Male,MM
200162,1997-01,0,28.0,Self Enquiry,1,27.0,Small Business,2.0,2014-06-19,19,6,2014,SE,3.0,Basic,3.0,Divorced,2.0,0,2,0,Executive,17713.0,Male,MD
200163,1968-01,0,57.0,Self Enquiry,1,30.0,Salaried,3.0,2014-09-30,30,9,2014,SE,2.0,Standard,3.0,Married,4.0,1,4,1,Senior Manager,24439.0,Male,MM
200164,1998-01,0,27.0,Company Invited,1,9.0,Small Business,5.0,2010-11-29,29,11,2010,CI,4.0,Basic,3.0,Married,2.0,1,2,0,Executive,17566.0,Male,MM
200165,1975-01,0,50.0,Self Enquiry,1,17.0,Salaried,3.0,2014-02-21,21,2,2014,SE,3.0,King,4.0,Single,4.0,0,5,1,VP,34926.0,Female,FS
200166,1984-01,0,41.0,Self Enquiry,1,20.0,Salaried,3.0,2013-06-08,8,6,2013,SE,3.0,Basic,3.0,Married,5.0,0,4,1,Executive,17451.0,Male,MM
200167,1995-01,0,30.0,Self Enquiry,3,11.0,Salaried,3.0,2015-03-28,28,3,2015,SE,3.0,Standard,3.0,Divorced,3.0,0,4,1,Senior Manager,24419.0,Female,FD
200168,1987-01,0,38.0,Self Enquiry,3,6.0,Salaried,3.0,2014-09-06,6,9,2014,SE,4.0,Deluxe,3.0,Unmarried,5.0,0,2,1,Manager,23686.0,Female,FU
200169,1993-01,0,32.0,Self Enquiry,1,12.0,Salaried,3.0,2011-06-20,20,6,2011,SE,3.0,Basic,3.0,Single,4.0,0,2,0,Executive,18038.0,Male,MS
200170,1998-01,0,27.0,Self Enquiry,1,23.0,Large Business,2.0,2013-03-28,28,3,2013,SE,3.0,Basic,4.0,Divorced,1.0,1,4,1,Executive,18058.0,Male,MD
200171,2006-01,1,19.0,Company Invited,3,6.0,Large Business,4.0,2010-04-17,17,4,2010,CI,5.0,Basic,5.0,Single,1.0,0,3,1,Executive,17325.0,Female,FS
200172,1989-01,0,36.0,Company Invited,1,9.0,Small Business,1.0,2012-04-16,16,4,2012,CI,3.0,Basic,4.0,Single,5.0,0,4,1,Executive,17088.0,Male,MS
200173,1995-01,0,30.0,Company Invited,1,15.0,Small Business,4.0,2012-07-22,22,7,2012,CI,3.0,Deluxe,5.0,Married,2.0,0,2,0,Manager,18072.0,Male,MM
200174,1980-01,0,45.0,Self Enquiry,3,10.0,Salaried,1.0,2014-05-17,17,5,2014,SE,4.0,Deluxe,5.0,Married,5.0,1,4,0,Manager,20006.0,Female,FM
200175,1969-01,0,56.0,Self Enquiry,1,13.0,Salaried,4.0,2015-06-04,4,6,2015,SE,3.0,Basic,5.0,Married,5.0,1,4,1,Executive,22347.0,Female,FM
200176,1992-01,0,33.0,Self Enquiry,1,8.0,Salaried,3.0,2012-04-06,6,4,2012,SE,3.0,Basic,3.0,Single,1.0,0,3,0,Executive,17500.0,Male,MS
200177,2006-01,1,19.0,Self Enquiry,1,8.0,Salaried,2.0,2015-02-18,18,2,2015,SE,4.0,Basic,3.0,Single,2.0,0,5,0,Executive,16102.0,Male,MS
200178,1979-01,0,46.0,Self Enquiry,3,6.0,Small Business,4.0,2012-03-15,15,3,2012,SE,3.0,Standard,5.0,Married,2.0,0,2,1,Senior Manager,25453.0,Female,FM
200179,1987-01,0,38.0,Self Enquiry,1,15.0,Salaried,4.0,2015-10-26,26,10,2015,SE,3.0,Basic,3.0,Single,2.0,0,2,1,Executive,17288.0,Female,FS
200180,1989-01,0,36.0,Self Enquiry,1,18.0,Small Business,5.0,2010-10-15,15,10,2010,SE,3.0,Basic,3.0,Divorced,1.0,1,4,1,Executive,22347.0,Female,FD
200181,1991-01,0,34.0,Self Enquiry,1,33.0,Small Business,3.0,2010-09-04,4,9,2010,SE,3.0,Basic,4.0,Single,3.0,0,3,1,Executive,17311.0,Female,FS
200182,1984-01,1,41.0,Self Enquiry,3,26.0,Small Business,5.0,2011-04-06,6,4,2011,SE,3.0,Basic,4.0,Single,2.0,1,4,0,Executive,18140.0,Female,FS
200183,1989-01,0,36.0,Self Enquiry,1,6.0,Small Business,2.0,2015-11-10,10,11,2015,SE,4.0,Basic,3.0,Divorced,3.0,0,3,0,Executive,18690.0,Male,MD
200184,1972-01,0,53.0,Self Enquiry,1,13.0,Small Business,3.0,2015-05-06,6,5,2015,SE,2.0,Deluxe,5.0,Married,2.0,0,2,1,Manager,22347.0,Female,FM
200185,1992-01,0,33.0,Self Enquiry,1,20.0,Small Business,3.0,2015-03-05,5,3,2015,SE,3.0,Basic,4.0,Divorced,2.0,0,5,0,Executive,17756.0,Female,FD
200186,1985-01,0,40.0,Self Enquiry,1,10.0,Small Business,3.0,2010-12-09,9,12,2010,SE,3.0,King,3.0,Divorced,2.0,0,5,0,VP,34033.0,Female,FD
200187,1970-01,0,55.0,Self Enquiry,1,20.0,Small Business,5.0,2013-01-31,31,1,2013,SE,2.0,King,4.0,Single,1.0,0,2,0,VP,33722.0,Male,MS
200188,1991-01,0,34.0,Company Invited,1,8.0,Salaried,2.0,2013-04-15,15,4,2013,CI,4.0,Deluxe,3.0,Divorced,2.0,0,4,0,Manager,24547.0,Male,MD
200189,1974-01,0,51.0,Self Enquiry,1,9.0,Small Business,4.0,2011-12-12,12,12,2011,SE,3.0,Super Deluxe,4.0,Single,4.0,0,5,0,AVP,28734.0,Female,FS
200190,1973-01,0,52.0,Self Enquiry,1,6.0,Salaried,4.0,2012-01-27,27,1,2012,SE,4.0,King,3.0,Divorced,1.0,0,2,1,VP,34999.0,Male,MD
200191,1998-01,0,27.0,Self Enquiry,1,15.0,Small Business,2.0,2010-08-29,29,8,2010,SE,3.0,Basic,4.0,Single,2.0,0,3,1,Executive,17279.0,Female,FS
200192,1990-01,1,35.0,Self Enquiry,1,29.0,Salaried,3.0,2010-09-23,23,9,2010,SE,4.0,Deluxe,3.0,Divorced,4.0,1,4,1,Manager,20916.0,Male,MD
200193,1982-01,0,43.0,Company Invited,1,13.0,Small Business,3.0,2013-03-02,2,3,2013,CI,2.0,Basic,3.0,Married,5.0,0,4,0,Executive,17089.0,Male,MM
200194,1980-01,0,45.0,Company Invited,1,8.0,Small Business,3.0,2015-03-02,2,3,2015,CI,4.0,Super Deluxe,3.0,Divorced,1.0,0,4,1,AVP,31792.0,Male,MD
200195,1989-01,0,36.0,Self Enquiry,1,27.0,Salaried,5.0,2014-01-05,5,1,2014,SE,2.0,Basic,5.0,Divorced,2.0,1,3,0,Executive,18564.0,Male,MD
200196,1990-01,0,35.0,Company Invited,1,13.0,Small Business,2.0,2011-09-19,19,9,2011,CI,3.0,Deluxe,4.0,Single,6.0,0,2,1,Manager,22347.0,Female,FS
200197,1983-01,0,42.0,Company Invited,1,27.0,Small Business,2.0,2010-02-08,8,2,2010,CI,3.0,Deluxe,3.0,Married,3.0,0,2,0,Manager,20265.0,Female,FM
200198,1987-01,0,38.0,Self Enquiry,1,8.0,Salaried,3.0,2011-12-21,21,12,2011,SE,3.0,Deluxe,3.0,Divorced,1.0,0,2,0,Manager,21553.0,Male,MD
200199,1987-01,0,38.0,Self Enquiry,1,35.0,Large Business,3.0,2011-10-22,22,10,2011,SE,3.0,Deluxe,3.0,Divorced,4.0,0,2,0,Manager,21261.0,Male,MD
200200,1998-01,0,27.0,Company Invited,1,13.0,Large Business,3.0,2015-01-01,1,1,2015,CI,4.0,Deluxe,5.0,Divorced,6.0,0,3,0,Manager,22347.0,Male,MD
200201,1976-01,0,49.0,Company Invited,1,24.0,Salaried,4.0,2010-03-12,12,3,2010,CI,3.0,Deluxe,3.0,Married,2.0,1,2,0,Manager,21804.0,Male,MM
200202,1989-01,0,36.0,Company Invited,1,16.0,Small Business,2.0,2010-10-04,4,10,2010,CI,3.0,Basic,3.0,Married,2.0,1,3,1,Executive,22347.0,Male,MM
200203,1985-01,0,40.0,Self Enquiry,1,25.0,Small Business,3.0,2015-02-17,17,2,2015,SE,3.0,Deluxe,3.0,Divorced,1.0,1,2,1,Manager,17741.0,Male,MD
200204,1987-01,1,38.0,Self Enquiry,1,35.0,Small Business,4.0,2011-04-13,13,4,2011,SE,3.0,Deluxe,5.0,Divorced,1.0,1,3,0,Manager,21673.0,Male,MD
200205,1996-01,1,29.0,Self Enquiry,3,33.0,Small Business,3.0,2012-04-10,10,4,2012,SE,3.0,Standard,3.0,Divorced,2.0,0,3,1,Senior Manager,22639.0,Female,FD
200206,2003-01,0,22.0,Self Enquiry,1,11.0,Salaried,2.0,2014-06-09,9,6,2014,SE,2.0,Basic,4.0,Married,2.0,1,4,0,Executive,17328.0,Male,MM
200207,1989-01,0,36.0,Company Invited,1,24.0,Small Business,5.0,2011-12-31,31,12,2011,CI,3.0,Basic,3.0,Single,2.0,0,3,1,Executive,17153.0,Female,FS
200208,1985-01,0,40.0,Company Invited,1,13.0,Salaried,3.0,2015-06-29,29,6,2015,CI,4.0,Deluxe,3.0,Divorced,1.0,0,5,1,Manager,19876.0,Male,MD
200209,1979-01,0,46.0,Self Enquiry,1,6.0,Small Business,3.0,2010-10-30,30,10,2010,SE,3.0,Standard,5.0,Married,1.0,0,2,0,Senior Manager,24396.0,Male,MM
200210,1993-01,1,32.0,Self Enquiry,3,10.0,Small Business,3.0,2013-01-09,9,1,2013,SE,5.0,Standard,3.0,Divorced,2.0,0,2,1,Senior Manager,25400.0,Male,MD
200211,1995-01,0,30.0,Company Invited,1,6.0,Salaried,3.0,2012-07-07,7,7,2012,CI,4.0,Standard,3.0,Unmarried,2.0,0,5,1,Senior Manager,23474.0,Male,MU
200212,1998-01,0,27.0,Company Invited,3,26.0,Salaried,3.0,2015-08-22,22,8,2015,CI,3.0,Deluxe,3.0,Unmarried,2.0,0,2,1,Manager,24981.0,Female,FU
200213,1974-01,0,51.0,Self Enquiry,1,14.0,Salaried,3.0,2014-04-22,22,4,2014,SE,4.0,Standard,4.0,Divorced,6.0,0,3,1,Senior Manager,27490.0,Male,MD
200214,1995-01,1,30.0,Self Enquiry,1,9.0,Large Business,3.0,2013-07-31,31,7,2013,SE,3.0,Basic,5.0,Single,6.0,1,4,1,Executive,17657.0,Female,FS
200215,1984-01,0,41.0,Self Enquiry,3,12.0,Salaried,4.0,2012-01-31,31,1,2012,SE,3.0,Standard,3.0,Single,4.0,1,2,0,Senior Manager,28591.0,Female,FS
200216,1995-01,1,30.0,Company Invited,3,32.0,Small Business,3.0,2012-12-09,9,12,2012,CI,4.0,Deluxe,5.0,Unmarried,6.0,0,2,0,Manager,21696.0,Female,FU
200217,1996-01,1,29.0,Self Enquiry,1,6.0,Large Business,2.0,2014-12-08,8,12,2014,SE,3.0,Basic,3.0,Single,1.0,0,2,0,Executive,17058.0,Male,MS
200218,1980-01,0,45.0,Company Invited,3,12.0,Small Business,2.0,2013-03-20,20,3,2013,CI,4.0,Standard,3.0,Unmarried,7.0,0,4,1,Senior Manager,23865.0,Female,FU
200219,1971-01,0,54.0,Self Enquiry,3,9.0,Small Business,3.0,2011-08-21,21,8,2011,SE,3.0,Deluxe,5.0,Divorced,3.0,0,4,1,Manager,20940.0,Female,FD
200220,1989-01,0,36.0,Self Enquiry,1,11.0,Salaried,5.0,2010-09-06,6,9,2010,SE,3.0,Deluxe,4.0,Single,1.0,0,2,0,Manager,20914.0,Male,MS
200221,1992-01,0,33.0,Self Enquiry,1,10.0,Small Business,2.0,2013-02-20,20,2,2013,SE,4.0,Basic,4.0,Divorced,7.0,0,4,0,Executive,17622.0,Female,FD
200222,1988-01,0,37.0,Company Invited,1,17.0,Salaried,3.0,2010-11-14,14,11,2010,CI,3.0,Standard,3.0,Married,2.0,1,3,0,Senior Manager,27185.0,Male,MM
200223,1987-01,0,38.0,Self Enquiry,3,9.0,Salaried,4.0,2015-12-30,30,12,2015,SE,3.0,Standard,3.0,Married,1.0,0,2,1,Senior Manager,25609.0,Male,MM
200224,1994-01,0,31.0,Self Enquiry,1,13.0,Small Business,2.0,2014-03-22,22,3,2014,SE,5.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,22347.0,Male,MD
200225,1966-01,0,59.0,Self Enquiry,1,9.0,Salaried,4.0,2014-02-04,4,2,2014,SE,4.0,Basic,3.0,Divorced,4.0,0,3,0,Executive,17177.0,Male,MD
200226,1988-01,0,37.0,Company Invited,3,10.0,Small Business,2.0,2011-06-21,21,6,2011,CI,3.0,Basic,3.0,Married,5.0,0,4,1,Executive,17177.0,Male,MM
200227,1996-01,0,29.0,Company Invited,3,6.0,Small Business,2.0,2010-12-07,7,12,2010,CI,3.0,Standard,3.0,Divorced,2.0,0,3,1,Senior Manager,22918.0,Female,FD
200228,1990-01,0,35.0,Company Invited,3,6.0,Small Business,3.0,2012-06-15,15,6,2012,CI,3.0,Standard,3.0,Unmarried,2.0,0,5,1,Senior Manager,23789.0,Female,FU
200229,1996-01,1,29.0,Self Enquiry,1,24.0,Small Business,3.0,2011-09-13,13,9,2011,SE,4.0,Basic,3.0,Single,2.0,1,3,0,Executive,17389.0,Male,MS
200230,1973-01,0,52.0,Self Enquiry,1,8.0,Salaried,2.0,2015-06-06,6,6,2015,SE,4.0,Basic,3.0,Single,1.0,0,3,0,Executive,18212.0,Female,FS
200231,1983-01,0,42.0,Self Enquiry,1,10.0,Large Business,3.0,2014-03-22,22,3,2014,SE,3.0,King,3.0,Divorced,2.0,0,2,0,VP,34232.0,Male,MD
200232,1966-01,0,59.0,Self Enquiry,2,12.0,Small Business,2.0,2011-04-02,2,4,2011,SE,3.0,Basic,3.0,Divorced,1.0,0,4,1,Executive,17267.0,Male,MD
200233,1975-01,0,50.0,Self Enquiry,3,6.0,Small Business,4.0,2011-11-17,17,11,2011,SE,3.0,King,3.0,Married,4.0,0,2,1,VP,34517.0,Female,FM
200234,1992-01,1,33.0,Self Enquiry,1,20.0,Small Business,3.0,2010-06-29,29,6,2010,SE,3.0,Basic,3.0,Divorced,6.0,1,2,0,Executive,17436.0,Male,MD
200235,1982-01,0,43.0,Self Enquiry,3,22.0,Small Business,4.0,2014-06-20,20,6,2014,SE,3.0,Super Deluxe,3.0,Divorced,6.0,1,3,0,AVP,31064.0,Female,FD
200236,1992-01,1,33.0,Self Enquiry,1,8.0,Salaried,2.0,2014-10-02,2,10,2014,SE,3.0,Basic,5.0,Divorced,1.0,0,3,1,Executive,17707.0,Female,FD
200237,1973-01,0,52.0,Company Invited,3,8.0,Salaried,5.0,2014-09-28,28,9,2014,CI,4.0,King,3.0,Single,2.0,1,2,1,VP,34068.0,Male,MS
200238,1989-01,0,36.0,Self Enquiry,3,10.0,Salaried,2.0,2013-09-05,5,9,2013,SE,3.0,Basic,4.0,Divorced,3.0,0,3,1,Executive,22347.0,Female,FD
200239,1989-01,1,36.0,Self Enquiry,1,6.0,Salaried,3.0,2011-01-02,2,1,2011,SE,4.0,Basic,3.0,Single,1.0,1,5,1,Executive,22347.0,Male,MS
200240,1986-01,0,39.0,Self Enquiry,1,6.0,Small Business,4.0,2012-12-16,16,12,2012,SE,3.0,Basic,3.0,Married,1.0,0,3,0,Executive,17232.0,Female,FM
200241,1993-01,0,32.0,Company Invited,3,13.0,Small Business,5.0,2010-06-14,14,6,2010,CI,3.0,Deluxe,3.0,Divorced,1.0,0,4,1,Manager,22347.0,Male,MD
200242,1984-01,0,41.0,Self Enquiry,1,25.0,Salaried,2.0,2014-07-13,13,7,2014,SE,3.0,Deluxe,5.0,Married,3.0,0,2,1,Manager,18072.0,Male,MM
200243,1985-01,0,40.0,Self Enquiry,1,30.0,Large Business,4.0,2013-07-04,4,7,2013,SE,3.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,18319.0,Male,MM
200244,1980-01,0,45.0,Self Enquiry,1,6.0,Salaried,5.0,2013-07-29,29,7,2013,SE,2.0,King,3.0,Divorced,1.0,0,4,1,VP,34202.0,Male,MD
200245,1994-01,0,31.0,Company Invited,1,9.0,Small Business,5.0,2011-07-13,13,7,2011,CI,3.0,Standard,3.0,Married,1.0,0,4,1,Senior Manager,28675.0,Male,MM
200246,1992-01,0,33.0,Self Enquiry,1,11.0,Salaried,5.0,2015-04-01,1,4,2015,SE,4.0,Basic,3.0,Divorced,2.0,0,2,0,Executive,17911.0,Female,FD
200247,1991-01,0,34.0,Self Enquiry,1,8.0,Salaried,3.0,2012-04-17,17,4,2012,SE,4.0,Deluxe,5.0,Divorced,7.0,0,4,0,Manager,20957.0,Male,MD
200248,1989-01,0,36.0,Self Enquiry,1,6.0,Small Business,3.0,2013-10-15,15,10,2013,SE,4.0,Basic,5.0,Divorced,3.0,0,4,1,Executive,22347.0,Female,FD
200249,1980-01,0,45.0,Company Invited,1,13.0,Salaried,5.0,2013-10-21,21,10,2013,CI,2.0,Deluxe,3.0,Divorced,5.0,0,2,0,Manager,21434.0,Male,MD
200250,1988-01,1,37.0,Company Invited,1,16.0,Small Business,5.0,2011-09-17,17,9,2011,CI,3.0,Standard,3.0,Married,7.0,0,3,1,Senior Manager,25048.0,Male,MM
200251,1986-01,0,39.0,Company Invited,1,8.0,Large Business,4.0,2013-11-04,4,11,2013,CI,3.0,Standard,3.0,Unmarried,1.0,0,2,1,Senior Manager,25938.0,Female,FU
200252,1996-01,0,29.0,Self Enquiry,1,21.0,Salaried,2.0,2014-04-24,24,4,2014,SE,3.0,Basic,3.0,Single,2.0,0,3,0,Executive,17340.0,Male,MS
200253,1983-01,0,42.0,Self Enquiry,1,23.0,Salaried,2.0,2011-01-28,28,1,2011,SE,2.0,Deluxe,5.0,Unmarried,4.0,1,2,0,Manager,21545.0,Female,FU
200254,1996-01,0,29.0,Self Enquiry,3,26.0,Small Business,3.0,2011-09-09,9,9,2011,SE,3.0,Deluxe,3.0,Married,3.0,0,2,1,Manager,21931.0,Male,MM
200255,2000-01,0,25.0,Self Enquiry,1,13.0,Salaried,4.0,2013-12-28,28,12,2013,SE,3.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,19898.0,Female,FD
200256,1983-01,0,42.0,Self Enquiry,1,8.0,Small Business,2.0,2010-11-07,7,11,2010,SE,4.0,Basic,5.0,Married,1.0,1,4,1,Executive,17593.0,Female,FM
200257,1985-01,0,40.0,Self Enquiry,1,8.0,Small Business,2.0,2012-08-28,28,8,2012,SE,3.0,King,3.0,Married,1.0,0,5,0,VP,34436.0,Male,MM
200258,1974-01,0,51.0,Self Enquiry,1,6.0,Salaried,3.0,2013-09-23,23,9,2013,SE,3.0,Basic,3.0,Divorced,2.0,0,4,1,Executive,17723.0,Male,MD
200259,1989-01,1,36.0,Company Invited,1,35.0,Small Business,5.0,2014-05-03,3,5,2014,CI,4.0,Basic,4.0,Single,1.0,0,3,1,Executive,18479.0,Male,MS
200260,1993-01,0,32.0,Company Invited,1,13.0,Salaried,4.0,2012-01-11,11,1,2012,CI,2.0,Basic,4.0,Divorced,2.0,0,2,0,Executive,17794.0,Male,MD
200261,1987-01,0,38.0,Company Invited,3,8.0,Salaried,3.0,2013-07-28,28,7,2013,CI,4.0,Deluxe,3.0,Divorced,4.0,0,5,1,Manager,20249.0,Male,MD
200262,1993-01,0,32.0,Self Enquiry,1,8.0,Large Business,3.0,2014-12-27,27,12,2014,SE,4.0,Deluxe,5.0,Single,5.0,0,4,0,Manager,17176.0,Male,MS
200263,1979-01,0,46.0,Self Enquiry,3,8.0,Large Business,5.0,2010-03-01,1,3,2010,SE,5.0,Super Deluxe,4.0,Divorced,4.0,1,5,1,AVP,31872.0,Female,FD
200264,1989-01,1,36.0,Self Enquiry,1,8.0,Salaried,4.0,2014-11-25,25,11,2014,SE,3.0,Basic,3.0,Single,3.0,0,4,1,Executive,18485.0,Male,MS
200265,1996-01,0,29.0,Self Enquiry,3,8.0,Small Business,4.0,2012-05-07,7,5,2012,SE,4.0,Deluxe,4.0,Divorced,3.0,0,4,0,Manager,21644.0,Male,MD
200266,1994-01,0,31.0,Self Enquiry,1,29.0,Small Business,4.0,2011-09-06,6,9,2011,SE,4.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,20582.0,Male,MD
200267,1989-01,0,36.0,Company Invited,1,11.0,Salaried,3.0,2012-03-23,23,3,2012,CI,2.0,Deluxe,5.0,Married,2.0,0,5,1,Manager,22347.0,Male,MM
200268,1980-01,0,45.0,Self Enquiry,1,26.0,Small Business,3.0,2014-10-29,29,10,2014,SE,3.0,Super Deluxe,3.0,Divorced,1.0,1,3,0,AVP,28496.0,Male,MD
200269,1989-01,0,36.0,Self Enquiry,1,12.0,Salaried,3.0,2012-03-29,29,3,2012,SE,3.0,Basic,3.0,Divorced,1.0,0,5,1,Executive,18210.0,Male,MD
200270,1970-01,0,55.0,Self Enquiry,1,6.0,Small Business,2.0,2011-12-11,11,12,2011,SE,3.0,King,5.0,Single,1.0,1,2,1,VP,34045.0,Male,MS
200271,1978-01,1,47.0,Company Invited,1,35.0,Salaried,2.0,2014-09-09,9,9,2014,CI,3.0,Standard,4.0,Divorced,2.0,1,3,1,Senior Manager,26849.0,Male,MD
200272,1997-01,0,28.0,Self Enquiry,1,15.0,Small Business,4.0,2014-11-19,19,11,2014,SE,3.0,Basic,3.0,Divorced,2.0,0,2,1,Executive,17070.0,Male,MD
200273,1988-01,0,37.0,Self Enquiry,3,12.0,Small Business,3.0,2013-05-13,13,5,2013,SE,3.0,Deluxe,3.0,Divorced,5.0,0,3,0,Manager,21502.0,Male,MD
200274,2004-01,0,21.0,Self Enquiry,1,9.0,Small Business,4.0,2012-12-26,26,12,2012,SE,4.0,Basic,3.0,Single,2.0,0,5,1,Executive,18230.0,Male,MS
200275,1988-01,0,37.0,Company Invited,1,6.0,Small Business,1.0,2013-09-27,27,9,2013,CI,3.0,Standard,3.0,Married,3.0,1,3,0,Senior Manager,28603.0,Female,FM
200276,1990-01,0,35.0,Self Enquiry,1,28.0,Salaried,4.0,2011-02-20,20,2,2011,SE,2.0,Standard,4.0,Married,1.0,0,5,1,Senior Manager,26996.0,Female,FM
200277,1987-01,0,38.0,Self Enquiry,3,13.0,Small Business,2.0,2011-01-15,15,1,2011,SE,2.0,Deluxe,5.0,Married,2.0,1,3,0,Manager,20605.0,Female,FM
200278,1999-01,0,26.0,Company Invited,1,6.0,Salaried,3.0,2010-10-15,15,10,2010,CI,3.0,Deluxe,4.0,Married,2.0,0,5,0,Manager,21397.0,Female,FM
200279,1975-01,0,50.0,Self Enquiry,1,10.0,Salaried,3.0,2010-12-14,14,12,2010,SE,3.0,King,4.0,Married,4.0,0,5,1,VP,34144.0,Male,MM
200280,1972-01,0,53.0,Self Enquiry,1,9.0,Small Business,2.0,2012-02-10,10,2,2012,SE,3.0,Super Deluxe,3.0,Divorced,4.0,1,5,0,AVP,32584.0,Male,MD
200281,1983-01,0,42.0,Self Enquiry,3,6.0,Salaried,2.0,2014-10-12,12,10,2014,SE,3.0,Deluxe,3.0,Divorced,2.0,0,3,1,Manager,19907.0,Male,MD
200282,1996-01,0,29.0,Company Invited,3,13.0,Salaried,2.0,2013-08-13,13,8,2013,CI,3.0,Deluxe,3.0,Single,2.0,0,2,0,Manager,19554.0,Male,MS
200283,1970-01,0,55.0,Self Enquiry,1,26.0,Large Business,3.0,2010-05-01,1,5,2010,SE,3.0,Deluxe,3.0,Divorced,4.0,1,2,1,Manager,20415.0,Male,MD
200284,1999-01,0,26.0,Company Invited,1,13.0,Small Business,3.0,2011-05-10,10,5,2011,CI,3.0,Deluxe,5.0,Divorced,2.0,1,3,1,Manager,19741.0,Male,MD
200285,1988-01,0,37.0,Self Enquiry,1,6.0,Salaried,3.0,2014-07-25,25,7,2014,SE,3.0,Basic,3.0,Single,2.0,0,2,1,Executive,17115.0,Female,FS
